Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Smp_329140	-	SM_V10_1	-	68427	68783	0.000000	0.000000	0.000000
Smp_315690	-	SM_V10_1	-	83503	131262	0.525413	0.079635	0.134594
Smp_317470	-	SM_V10_1	+	216287	251096	0.317126	0.048065	0.081237
Smp_318880	-	SM_V10_1	+	261046	277059	0.029764	0.004511	0.007625
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000000	0.000000	0.000000
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.000000	0.000000	0.000000
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.000007	0.000001	0.000002
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	0.592636	0.089823	0.151814
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	47.777264	7.241396	12.238980
Smp_317840	-	SM_V10_1	+	738870	742215	0.076563	0.011604	0.019613
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.000000	0.000000	0.000000
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000000	0.000000	0.000000
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.581493	0.088134	0.148960
Smp_319340	-	SM_V10_1	+	1237156	1270054	12.907296	1.997081	3.375348
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.218967	0.033188	0.056092
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	74.657486	11.315517	19.124819
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	4.338915	0.657631	1.111489
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.033748	0.005115	0.008645
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.337994	0.051228	0.086583
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.000092	0.000014	0.000024
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000091	0.000014	0.000023
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.000091	0.000014	0.000023
Smp_164480	-	SM_V10_1	-	2060458	2061423	5.546069	0.840598	1.420729
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.071267	0.010802	0.018256
