Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Smp_329140	-	SM_V10_1	-	68427	68783	0.221290	0.057003	0.130003
Smp_315690	-	SM_V10_1	-	83503	131262	1.052151	0.378160	0.862453
STRG.1	-	SM_V10_1	.	52135	52858	8.667996	2.232814	5.092274
STRG.2	-	SM_V10_1	-	68427	68783	0.221290	0.057003	0.130003
STRG.3	-	SM_V10_1	-	83503	131262	1.098765	0.502751	1.146600
Smp_317470	-	SM_V10_1	+	216287	251096	0.607678	0.410869	0.937049
Smp_318880	-	SM_V10_1	+	261046	277059	0.045523	0.011726	0.026744
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.832461	0.214436	0.489054
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.000000	0.000000	0.000000
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.000000	0.000000	0.000000
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	2.456332	0.632734	1.443046
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	0.026699	0.006877	0.015685
Smp_317840	-	SM_V10_1	+	738870	742215	0.000021	0.000005	0.000012
STRG.4	-	SM_V10_1	+	216287	251096	0.829814	0.410869	0.937049
STRG.5	-	SM_V10_1	+	261046	277059	0.045523	0.011726	0.026744
STRG.6	-	SM_V10_1	.	394205	400498	38.035618	9.797703	22.345163
STRG.7	-	SM_V10_1	.	465973	468262	7.268324	1.872268	4.269995
STRG.8	-	SM_V10_1	.	475800	482097	37.712448	9.714457	22.155306
STRG.9	-	SM_V10_1	.	495869	499103	16.814951	4.331411	9.878446
STRG.10	-	SM_V10_1	.	513775	515806	20.753321	5.345907	12.192159
STRG.11	-	SM_V10_1	+	618445	625889	3.499232	0.901377	2.055729
STRG.12	-	SM_V10_1	.	807034	807509	7.813408	2.012678	4.590220
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.000001	0.000000	0.000001
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000001	0.000000	0.000001
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.239265	0.061633	0.140563
Smp_319340	-	SM_V10_1	+	1237156	1270054	9.695469	2.537651	5.787502
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.694330	0.178854	0.407905
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	56.037064	14.434747	32.920650
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	5.227690	1.346616	3.071163
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.000000	0.000000	0.000000
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.038893	0.010019	0.022849
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.000000	0.000000	0.000000
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000000	0.000000	0.000000
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.000000	0.000000	0.000000
Smp_164480	-	SM_V10_1	-	2060458	2061423	10.454443	2.692992	6.141781
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.000304	0.000078	0.000179
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000000	0.000000	0.000000
Smp_099150	-	SM_V10_1	-	2169363	2175657	352.322754	90.755814	206.982544
Smp_099160	-	SM_V10_1	+	2193641	2196693	1424.995117	367.068542	837.156006
Smp_099210	-	SM_V10_1	-	2207872	2223287	2.281526	0.587705	1.340351
Smp_176600	-	SM_V10_1	+	2223386	2268742	79.711761	20.533180	46.829060
Smp_099170	-	SM_V10_1	-	2275135	2281557	23.933922	6.165207	14.060699
Smp_346460	-	SM_V10_1	+	2294481	2349075	59.815491	15.408043	35.140404
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	121.252655	31.233814	71.233505
