Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	38823	39360	11.936803	6.320603	11.914057
Smp_315690	-	SM_V10_1	-	83503	131262	2.917018	1.734948	3.270300
Smp_317470	-	SM_V10_1	+	216287	251096	2.878752	4.117354	7.761031
Smp_318880	-	SM_V10_1	+	261046	277059	0.016955	0.008978	0.016923
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000000	0.000000	0.000000
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	142.205780	75.298744	141.934799
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	110.984146	58.766716	110.772659
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	64.523720	34.165668	64.400772
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	664.239014	351.718231	662.973328
Smp_317840	-	SM_V10_1	+	738870	742215	0.450138	0.238383	0.449341
Smp_165590	-	SM_V10_1	-	1046763	1049597	1079.046387	571.361084	1076.990356
Smp_165600	-	SM_V10_1	-	1095654	1099463	7.856380	4.159997	7.841409
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.248680	0.131677	0.248206
Smp_319340	-	SM_V10_1	+	1237156	1270054	3.479826	1.844471	3.476746
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	302.855011	160.363388	302.277893
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	18.957647	10.038178	18.921522
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	3.811774	2.018355	3.804511
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.070685	0.037428	0.070550
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.000000	0.000000	0.000000
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	11.856858	6.278272	11.834264
STRG.2	-	SM_V10_1	-	83503	131366	1.433266	3.078314	5.802486
STRG.3	-	SM_V10_1	+	216287	251096	2.878752	4.117354	7.761031
STRG.4	-	SM_V10_1	+	261046	277059	0.016955	0.008978	0.016923
STRG.5	-	SM_V10_1	.	388136	388653	69.808784	36.964138	69.675758
STRG.6	-	SM_V10_1	.	394268	400498	16.219082	8.588095	16.188177
STRG.7	-	SM_V10_1	-	404130	1049906	212.873810	347.884644	655.747131
STRG.8	-	SM_V10_1	+	463031	472171	120.929916	64.100891	120.827332
STRG.9	-	SM_V10_1	+	617998	625946	58.906662	34.736706	65.477150
STRG.10	-	SM_V10_1	+	705699	713638	664.239014	351.718231	662.973328
STRG.11	-	SM_V10_1	+	738870	742215	0.450138	0.238383	0.449341
STRG.12	-	SM_V10_1	.	1069258	1070199	170.806671	92.270699	173.926178
STRG.13	-	SM_V10_1	.	1075855	1076274	291.488068	155.280533	292.696930
STRG.14	-	SM_V10_1	.	1088599	1090817	10.892557	5.839603	11.007393
STRG.15	-	SM_V10_1	+	1235109	1270054	3.622411	5.631901	10.615883
STRG.16	-	SM_V10_1	.	1320548	1322936	26.534912	14.051172	26.485838
STRG.17	-	SM_V10_1	+	1348402	1355721	283.828430	159.567322	300.777313
STRG.18	-	SM_V10_1	-	1437906	1467766	13.889506	17.385250	32.770424
STRG.19	-	SM_V10_1	+	1482622	1483186	10.831008	5.986895	11.285030
STRG.20	-	SM_V10_1	.	1513536	1517123	10.786862	5.712494	10.767798
STRG.21	-	SM_V10_1	.	1556650	1557799	9.094185	4.816212	9.078345
STRG.22	-	SM_V10_1	.	1714596	1718243	22.268654	13.102357	24.697363
STRG.23	-	SM_V10_1	.	1720007	1722249	49.975956	26.462545	49.880726
STRG.24	-	SM_V10_1	+	1720007	1927422	7.162772	14.125851	26.626602
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000000	0.000000	0.000000
Smp_078490	-	SM_V10_1	+	2040271	2042090	89.212730	47.238636	89.042732
Smp_164480	-	SM_V10_1	-	2060458	2061423	12.643374	6.694736	12.619282
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	15.360360	8.133395	15.331089
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	1.713768	0.907450	1.710502
STRG.25	-	SM_V10_1	+	2040271	2042090	89.212730	47.238636	89.042732
STRG.26	-	SM_V10_1	-	2060458	2061423	12.643374	6.694736	12.619282
STRG.27	-	SM_V10_1	+	2096690	2105037	14.029215	7.931615	14.950744
STRG.28	-	SM_V10_1	+	2099947	2100222	1.713768	0.907450	1.710502
Smp_099150	-	SM_V10_1	-	2169363	2175657	199.797318	105.793777	199.416595
STRG.29	-	SM_V10_1	-	2169363	2175672	196.065506	105.792679	199.414505
Smp_099160	-	SM_V10_1	+	2193641	2196693	397.772949	210.622955	397.014954
STRG.30	-	SM_V10_1	+	2193628	2196695	393.028351	212.657211	400.849426
Smp_099210	-	SM_V10_1	-	2207872	2223287	0.133498	0.070688	0.133244
Smp_176600	-	SM_V10_1	+	2223386	2268742	49.700623	26.316757	49.605923
STRG.31	-	SM_V10_1	-	2207872	2223287	0.133498	0.070688	0.133244
STRG.32	-	SM_V10_1	+	2223386	2268742	49.700623	26.428223	49.816029
Smp_099170	-	SM_V10_1	-	2275135	2281557	23.371456	12.375315	23.326918
STRG.33	-	SM_V10_1	-	2275135	2281557	12.910542	14.077285	26.535057
Smp_346460	-	SM_V10_1	+	2294481	2349075	10.716334	5.674359	10.695914
STRG.34	-	SM_V10_1	+	2294481	2349075	10.716334	14.033098	26.451769
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	36.404491	19.276377	36.335117
STRG.35	-	SM_V10_1	-	2351258	2361089	23.655043	19.503563	36.763351
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	49.500839	26.210970	49.406517
STRG.36	-	SM_V10_1	-	2362102	2381272	47.790653	26.228582	49.439713
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	30.515598	16.158178	30.457449
STRG.37	-	SM_V10_1	+	2395958	2419786	30.158125	16.137474	30.418423
Smp_176640	-	SM_V10_1	+	2428451	2436071	17.979126	9.520046	17.944866
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	18.337608	9.709865	18.302666
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	71.226189	37.714661	71.090469
Smp_099300	-	SM_V10_1	+	2538098	2540123	99.080315	52.463573	98.891510
Smp_099310	-	SM_V10_1	-	2541673	2578474	56.528717	29.935055	56.426247
Smp_099320	-	SM_V10_1	+	2584928	2589579	165.249390	87.500465	164.934494
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	11.226336	5.944407	11.204944
STRG.38	-	SM_V10_1	+	2428375	2436071	17.652409	24.205364	45.626038
STRG.39	-	SM_V10_1	+	2458078	2499672	18.337608	9.709865	18.302666
STRG.40	-	SM_V10_1	-	2503018	2512154	71.226189	37.714661	71.090469
STRG.41	-	SM_V10_1	.	2532012	2533961	11.615894	6.150681	11.593760
STRG.42	-	SM_V10_1	+	2538098	2540123	99.080315	52.463573	98.891510
STRG.43	-	SM_V10_1	-	2541662	2578474	56.415276	49.499992	93.305298
STRG.44	-	SM_V10_1	+	2584928	2589579	165.249390	87.500465	164.934494
STRG.45	-	SM_V10_1	-	2590048	2661594	10.786831	5.711687	10.766276
Smp_176700	-	SM_V10_1	+	2733118	2733734	0.000000	0.000000	0.000000
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.000000	0.000000	0.000000
Smp_336800	-	SM_V10_1	+	2766745	2834261	16.258553	8.608994	16.227571
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	608.056091	321.969116	606.897461
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	35.980347	19.051792	35.911785
STRG.46	-	SM_V10_1	.	2690896	2691345	8.243616	4.365041	8.227908
STRG.47	-	SM_V10_1	+	2766785	2833935	17.649078	12.152960	22.907791
STRG.48	-	SM_V10_1	-	2838392	2839954	608.056091	321.969116	606.897461
STRG.49	-	SM_V10_1	-	2859388	2951117	33.322762	20.556705	38.748478
STRG.50	-	SM_V10_1	.	2959142	2961908	5.113390	2.707568	5.103646
STRG.51	-	SM_V10_1	.	2995151	2995795	7.110077	3.764825	7.096529
STRG.52	-	SM_V10_1	.	3062675	3063177	9.819085	5.199260	9.800374
STRG.53	-	SM_V10_1	.	3066425	3069399	6.405165	3.391570	6.392960
STRG.54	-	SM_V10_1	.	3070135	3071459	10.772454	5.704074	10.751926
Smp_337450	-	SM_V10_1	+	3087513	3093760	0.438697	0.232293	0.437861
STRG.55	-	SM_V10_1	+	3086394	3087705	3.134565	1.659770	3.128592
Smp_176760	Smp_176760	SM_V10_1	-	3155466	3167640	62.457302	33.071487	62.338287
Smp_241980	Smp_241980	SM_V10_1	+	3177719	3308862	7.294304	3.862374	7.280405
Smp_176780	Smp_176780	SM_V10_1	-	3311286	3359141	68.400360	36.218369	68.270020
Smp_341680	-	SM_V10_1	+	3371808	3380218	19.931643	10.553913	19.893660
Smp_099570	-	SM_V10_1	-	3380279	3384824	88.561592	46.893856	88.392845
Smp_346480	-	SM_V10_1	+	3402468	3456395	27.125000	14.362838	27.073313
Smp_241990	Smp_241990	SM_V10_1	-	3460003	3465963	5.986761	3.170023	5.975353
Smp_345330	Smp_345330	SM_V10_1	+	3474618	3517486	13.937756	7.380118	13.911197
Smp_085010	Smp_085010	SM_V10_1	+	3593248	3601272	8.814574	5.607897	10.570637
Smp_168290	Smp_168290	SM_V10_1	+	3609310	3609645	0.000000	0.000000	0.000000
Smp_345790	Smp_345790	SM_V10_1	+	3632838	3639272	0.427660	0.226448	0.426845
Smp_103610	Smp_103610	SM_V10_1	-	3735826	3738545	56.015198	29.660357	55.908455
Smp_179960	Smp_179960	SM_V10_1	+	3755434	3755719	0.072378	0.038325	0.072240
Smp_333870	Smp_333870	SM_V10_1	+	3756269	3758636	0.040678	0.021539	0.040600
Smp_333930	Smp_333930	SM_V10_1	-	3777641	3779938	7.903674	4.185039	7.888613
Smp_333220	Smp_333220	SM_V10_1	-	3794812	3796404	0.643360	0.340663	0.642134
Smp_334070	Smp_334070	SM_V10_1	-	3807234	3807464	0.285280	0.151057	0.284736
Smp_334240	Smp_334240	SM_V10_1	-	3831754	3834036	7.260789	3.844628	7.246953
Smp_067060	Smp_067060	SM_V10_1	-	3896819	3899577	80.056885	42.390564	79.904335
Smp_344940	-	SM_V10_1	+	3951341	3954669	0.000000	0.000000	0.000000
Smp_067090	-	SM_V10_1	-	3957512	3964977	10.510194	10.967841	20.673895
Smp_158430	Smp_158430	SM_V10_1	-	3973642	3998267	33.781403	17.887440	33.717033
Smp_158440	-	SM_V10_1	-	4013009	4027327	59.412720	32.332523	60.945370
Smp_200460	-	SM_V10_1	-	4030097	4049167	0.550730	0.291615	0.549681
Smp_173020	Smp_173020	SM_V10_1	-	4065098	4098671	13.193566	6.986066	13.168425
Smp_092950	Smp_092950	SM_V10_1	-	4105302	4160070	27.858459	14.751208	27.805374
Smp_326440	-	SM_V10_1	+	4158457	4161586	3.978498	2.106637	3.970917
Smp_092930	-	SM_V10_1	+	4167888	4177847	18.214193	9.644516	18.179485
Smp_244890	Smp_244890	SM_V10_1	+	4204724	4233186	0.595045	0.315080	0.593911
Smp_244880	-	SM_V10_1	+	4246147	4252859	2.118551	1.121784	2.114514
Smp_160410	Smp_160410	SM_V10_1	-	4265476	4275954	33.083126	17.517698	33.020084
Smp_347660	-	SM_V10_1	+	4278988	4293591	76.542236	40.529537	76.396385
Smp_306440	Smp_306440	SM_V10_1	-	4296858	4341423	23.544096	12.466728	23.499229
Smp_328690	-	SM_V10_1	+	4345568	4390603	8.931418	4.729243	8.914413
STRG.56	-	SM_V10_1	-	3155457	3167640	62.116924	33.344147	62.852238
STRG.57	-	SM_V10_1	+	3189346	3190246	1.296417	0.686460	1.293947
STRG.58	-	SM_V10_1	+	3234073	3241586	1.592885	0.843441	1.589850
STRG.59	-	SM_V10_1	+	3244401	3308863	13.704194	7.257121	13.679351
STRG.60	-	SM_V10_1	-	3311286	3359141	67.499245	36.356773	68.530907
STRG.61	-	SM_V10_1	+	3371208	3380222	19.716108	24.415949	46.022980
STRG.62	-	SM_V10_1	-	3380279	3384824	86.582191	49.277481	92.885864
STRG.63	-	SM_V10_1	+	3402468	3456395	27.125000	16.754829	31.582109
STRG.64	-	SM_V10_1	-	3460048	3464609	7.112805	3.867896	7.290812
STRG.65	-	SM_V10_1	+	3474618	3517486	13.937756	7.380118	13.911197
STRG.66	-	SM_V10_1	+	3593248	3601272	10.520833	5.570839	10.500785
STRG.67	-	SM_V10_1	-	3735826	3738545	56.015198	29.660357	55.908455
STRG.68	-	SM_V10_1	+	3755434	3755719	0.072378	0.038325	0.072240
STRG.69	-	SM_V10_1	-	3777641	3779938	7.903674	4.185039	7.888613
STRG.70	-	SM_V10_1	-	3794812	3796404	0.643360	0.340663	0.642134
STRG.71	-	SM_V10_1	-	3807234	3807464	0.285280	0.151057	0.284736
STRG.72	-	SM_V10_1	-	3831754	3834036	7.260789	3.844628	7.246953
STRG.73	-	SM_V10_1	-	3896819	3899577	80.056885	42.390564	79.904335
STRG.74	-	SM_V10_1	-	3957512	3964977	10.510194	42.429611	79.977936
STRG.75	-	SM_V10_1	-	3973609	3998267	27.426161	17.916462	33.771736
STRG.76	-	SM_V10_1	-	4013007	4027327	59.335136	33.024406	62.249542
STRG.77	-	SM_V10_1	-	4065040	4159200	13.394103	22.743315	42.870140
STRG.78	-	SM_V10_1	-	4159808	4160062	8.407500	6.297421	11.870360
STRG.79	-	SM_V10_1	+	4167780	4177847	17.959637	21.983904	41.438683
STRG.80	-	SM_V10_1	.	4181207	4181505	16.720734	8.853729	16.688887
STRG.81	-	SM_V10_1	+	4246504	4250878	3.644747	1.929922	3.637817
STRG.82	-	SM_V10_1	-	4265476	4275955	27.346338	17.686367	33.338020
STRG.83	-	SM_V10_1	+	4279022	4293555	84.557434	44.785660	84.418983
STRG.84	-	SM_V10_1	-	4296858	4341423	23.544096	13.081943	24.658882
STRG.85	-	SM_V10_1	+	4345568	4390603	8.931418	4.729243	8.914413
Smp_213650	Smp_213650	SM_V10_1	+	4401689	4404516	62.237209	32.954945	62.118610
STRG.86	-	SM_V10_1	+	4401689	4404516	62.237209	32.954945	62.118610
Smp_213640	Smp_213640	SM_V10_1	+	4406136	4413416	24.746675	13.103502	24.699520
STRG.87	-	SM_V10_1	+	4406136	4413416	24.746675	13.103502	24.699520
Smp_160460	-	SM_V10_1	-	4415923	4525434	4.996960	2.645918	4.987438
Smp_244700	-	SM_V10_1	-	4542619	4661754	5.025057	2.663812	5.021169
Smp_070540	-	SM_V10_1	-	4671538	4694704	0.850627	0.450412	0.849006
STRG.88	-	SM_V10_1	-	4415956	4455080	17.224016	9.144252	17.236509
STRG.89	-	SM_V10_1	-	4482696	4515104	0.919550	1.075223	2.026747
STRG.90	-	SM_V10_1	-	4542619	4661754	5.025057	2.663812	5.021169
STRG.91	-	SM_V10_1	-	4671538	4694704	0.850627	1.039675	1.959741
Smp_160490	-	SM_V10_1	+	4707828	4769172	2.095528	1.109594	2.091535
Smp_244670	-	SM_V10_1	-	4773949	4794254	4.850441	2.568336	4.841198
Smp_313840	Smp_313840	SM_V10_1	-	4799836	4842353	16.759506	8.874251	16.727570
Smp_164190	Smp_164190	SM_V10_1	+	4864989	4885453	9.207640	4.875496	9.190094
Smp_164180	Smp_164180	SM_V10_1	-	4895001	4913776	11.974447	6.340536	11.951629
Smp_330320	-	SM_V10_1	-	4925035	4925904	0.457471	0.242233	0.456599
Smp_164200	Smp_164200	SM_V10_1	-	4951712	4970854	52.724239	27.917776	52.623772
Smp_077980	Smp_077980	SM_V10_1	+	4991003	5000630	25.919817	13.724687	25.870424
Smp_164210	-	SM_V10_1	+	5019403	5044444	78.018517	41.311237	77.869850
Smp_168930	-	SM_V10_1	+	5046044	5066376	40.502220	21.446148	40.425041
Smp_114430	Smp_114430	SM_V10_1	+	5081889	5089326	1.608535	0.851728	1.605470
Smp_114435	Smp_114435	SM_V10_1	+	5096698	5108417	2.981354	1.578643	2.975673
Smp_086060	-	SM_V10_1	-	5119151	5127159	16.892279	8.944554	16.860086
STRG.92	-	SM_V10_1	+	4725482	4738706	2.919889	1.546097	2.914325
STRG.93	-	SM_V10_1	+	4745093	4769181	7.872738	4.243715	7.999215
STRG.94	-	SM_V10_1	-	4774046	4794247	5.124202	2.713293	5.114438
STRG.95	-	SM_V10_1	-	4799836	4842353	9.185855	8.865758	16.711561
STRG.96	-	SM_V10_1	+	4864989	4885453	9.207640	4.875496	9.190094
STRG.97	-	SM_V10_1	-	4895001	4913776	11.974447	6.340536	11.951629
STRG.98	-	SM_V10_1	-	4925035	4925904	0.457471	0.242233	0.456599
STRG.99	-	SM_V10_1	-	4951712	4970854	52.724239	27.917776	52.623772
STRG.100	-	SM_V10_1	+	4991003	5000630	25.919817	13.724687	25.870424
STRG.101	-	SM_V10_1	+	5019403	5044444	71.682999	41.427479	78.088959
STRG.102	-	SM_V10_1	+	5046044	5066376	40.502220	21.446148	40.425041
STRG.103	-	SM_V10_1	+	5081889	5089326	1.608535	0.851728	1.605470
STRG.104	-	SM_V10_1	+	5095832	5108404	3.088568	1.635414	3.082683
STRG.105	-	SM_V10_1	-	5119151	5127159	16.892279	9.815178	18.501175
Smp_349660	Smp_349660	SM_V10_1	-	5171422	5174993	35.268803	18.675028	35.201599
STRG.106	-	SM_V10_1	-	5171422	5174993	35.268803	18.675028	35.201599
Smp_154980	Smp_154980	SM_V10_1	-	5192344	5203529	66.591057	35.260334	66.464165
STRG.107	-	SM_V10_1	-	5192344	5203529	66.591057	35.260334	66.464165
Smp_154970	-	SM_V10_1	+	5232257	5252103	1.791852	0.948796	1.788437
STRG.108	-	SM_V10_1	+	5232080	5252151	1.972282	18.924385	35.671627
Smp_061100	Smp_061100	SM_V10_1	-	5293395	5317623	0.548757	0.290570	0.547711
STRG.109	-	SM_V10_1	-	5303465	5317368	1.215777	0.643761	1.213460
Smp_154960	Smp_154960	SM_V10_1	-	5325054	5344281	127.290535	67.401039	127.047981
STRG.110	-	SM_V10_1	-	5325222	5341001	179.261658	94.920036	178.920074
Smp_331210	-	SM_V10_1	-	5364791	5369845	0.122364	0.064792	0.122131
Smp_196400	Smp_196400	SM_V10_1	+	5386503	5452957	5.788191	3.064879	5.777161
STRG.111	-	SM_V10_1	+	5386503	5452957	5.788191	3.064879	5.777161
Smp_103790	Smp_103790	SM_V10_1	-	5453491	5456419	15.054037	7.971196	15.025351
STRG.112	-	SM_V10_1	-	5453491	5456419	15.054037	7.971196	15.025351
Smp_201070	-	SM_V10_1	-	5463906	5466961	0.548757	0.290570	0.547711
STRG.113	-	SM_V10_1	-	5463906	5466961	0.548757	0.290570	0.547711
Smp_318490	Smp_318490	SM_V10_1	-	5467869	5471320	0.141256	0.074796	0.140987
Smp_016050	Smp_016050	SM_V10_1	+	5627787	5660532	191.516418	101.409004	191.151489
Smp_130910	Smp_130910	SM_V10_1	-	5674118	5679620	62.902779	33.307369	62.782913
Smp_172850	-	SM_V10_1	+	5692808	5735942	3.081249	1.631538	3.075377
Smp_245010	Smp_245010	SM_V10_1	+	5751508	5824271	14.292789	7.568111	14.265553
Smp_016090	-	SM_V10_1	-	5852964	5892714	31.168224	16.503746	31.108829
STRG.114	-	SM_V10_1	+	5627787	5660629	124.964912	102.734268	193.649551
STRG.115	-	SM_V10_1	-	5673924	5679620	39.840389	33.315804	62.798813
STRG.116	-	SM_V10_1	+	5692808	5735942	3.081249	96.089500	181.124435
STRG.117	-	SM_V10_1	+	5751508	5824271	14.171885	7.606222	14.337391
STRG.118	-	SM_V10_1	-	5852964	5892714	31.168224	22.503199	42.417534
Smp_130940	-	SM_V10_1	+	5898298	5912242	4.533812	2.400679	4.525173
STRG.119	-	SM_V10_1	+	5898298	5912242	4.533812	11.619035	21.901365
Smp_347280	-	SM_V10_1	-	5927935	5949184	1.262789	0.668654	1.260383
Smp_016200	-	SM_V10_1	+	5960758	5981412	169.969421	89.999748	169.645538
Smp_016180	-	SM_V10_1	-	6005799	6062824	14.532813	7.695205	14.505120
STRG.120	-	SM_V10_1	-	5927906	5942826	4.100217	2.171088	4.092403
STRG.121	-	SM_V10_1	-	5944636	5949194	1.868481	0.989371	1.864920
STRG.122	-	SM_V10_1	+	5960758	5981412	169.969421	89.999748	169.645538
STRG.123	-	SM_V10_1	-	6006791	6062692	18.572336	10.509082	19.809155
Smp_319030	-	SM_V10_1	-	6089169	6089594	24.171362	12.798870	24.125301
Smp_130980	-	SM_V10_1	+	6089688	6111812	7.361924	3.898180	7.347896
STRG.124	-	SM_V10_1	-	6089169	6089594	24.171362	12.798870	24.125301
STRG.125	-	SM_V10_1	+	6089688	6111812	7.361924	25.709265	48.460823
Smp_130960	-	SM_V10_1	-	6146911	6152130	2.952842	1.563546	2.947215
STRG.126	-	SM_V10_1	-	6146911	6152130	2.952842	1.563546	2.947215
Smp_016130	Smp_016130	SM_V10_1	+	6164985	6170897	147.190018	77.937927	146.909531
STRG.127	-	SM_V10_1	+	6164985	6170897	147.190018	77.937927	146.909531
Smp_130950	Smp_130950	SM_V10_1	+	6176918	6194990	326.570953	172.921143	325.948669
Smp_171010	Smp_171010	SM_V10_1	-	6200872	6226530	3.722331	1.970995	3.715238
Smp_089570	Smp_089570	SM_V10_1	-	6255915	6256406	448.575104	237.522995	447.720337
Smp_171020	-	SM_V10_1	+	6271044	6333287	38.397583	20.331732	38.324417
Smp_089590	-	SM_V10_1	+	6346474	6362071	83.002937	43.950512	82.844772
Smp_171030	-	SM_V10_1	-	6367826	6385770	16.509079	8.741649	16.477621
Smp_245050	Smp_245050	SM_V10_1	+	6387854	6399645	49.116173	26.007286	49.022583
Smp_171040	-	SM_V10_1	+	6405774	6449901	48.395378	25.625620	48.303162
STRG.128	-	SM_V10_1	+	6176918	6195090	302.870911	172.842133	325.799774
STRG.129	-	SM_V10_1	-	6206796	6224151	4.119048	3.075794	5.797734
STRG.130	-	SM_V10_1	-	6225912	6226270	3.101227	1.642117	3.095317
STRG.131	-	SM_V10_1	-	6255915	6256406	448.575104	237.522995	447.720337
STRG.132	-	SM_V10_1	+	6271044	6333287	38.101696	20.394300	38.442348
STRG.133	-	SM_V10_1	+	6346474	6362071	83.002937	43.950512	82.844772
STRG.134	-	SM_V10_1	-	6367826	6385770	15.414058	17.528757	33.040932
STRG.135	-	SM_V10_1	+	6387848	6399728	46.766037	26.155657	49.302254
STRG.136	-	SM_V10_1	+	6405774	6449901	48.395378	26.678722	50.288212
Smp_089630	-	SM_V10_1	-	6452225	6458700	42.177128	22.333021	42.096756
STRG.137	-	SM_V10_1	-	6450476	6458730	27.503874	19.245567	36.277046
Smp_089640	-	SM_V10_1	+	6475474	6480778	192.666031	102.017715	192.298874
Smp_089650	-	SM_V10_1	-	6483685	6491921	8.055024	4.638974	8.744261
Smp_089670	-	SM_V10_1	-	6524317	6531070	69.051971	36.563400	68.920387
Smp_171060	Smp_171060	SM_V10_1	-	6564693	6569400	3.776596	1.999728	3.769399
Smp_171070	-	SM_V10_1	-	6588317	6598820	25.458256	13.480288	25.409744
Smp_089700	-	SM_V10_1	+	6616467	6637703	145.934692	77.273232	145.656601
Smp_171080	Smp_171080	SM_V10_1	+	6641492	6649029	93.039101	49.264713	92.861809
Smp_171090	-	SM_V10_1	-	6651984	6654063	15.949019	8.445094	15.918628
Smp_022640	-	SM_V10_1	-	6666016	6667753	1366.326782	723.477600	1363.723145
Smp_319400	-	SM_V10_1	+	6692387	6703807	1.001274	0.530180	0.999366
Smp_092150	-	SM_V10_1	+	6721367	6727503	4.385692	2.322248	4.377335
Smp_151640	Smp_151640	SM_V10_1	-	6780373	6786805	15.517817	8.216770	15.488247
Smp_055390	-	SM_V10_1	-	6805274	6815803	50.553421	26.768316	50.457088
Smp_055400	-	SM_V10_1	+	6818497	6832608	39.448601	20.888252	39.373428
Smp_151650	-	SM_V10_1	-	6836215	6841623	174.191956	92.235603	173.860016
Smp_055420	Smp_055420	SM_V10_1	+	6847317	6853881	39.102081	20.704769	39.027569
Smp_151660	-	SM_V10_1	+	6859827	6862054	0.000000	0.000000	0.000000
Smp_151670	Smp_151670	SM_V10_1	+	6872987	6894303	27.393274	14.504889	27.341074
STRG.138	-	SM_V10_1	+	6475474	6480778	192.666031	167.126404	315.025879
STRG.139	-	SM_V10_1	-	6483685	6491921	8.055024	17.133438	32.295773
STRG.140	-	SM_V10_1	.	6498028	6501355	6.274940	3.322615	6.262983
STRG.141	-	SM_V10_1	-	6524317	6531070	69.051971	36.563400	68.920387
STRG.142	-	SM_V10_1	-	6564693	6569400	3.776596	1.999728	3.769399
STRG.143	-	SM_V10_1	-	6588317	6598820	25.458256	27.746267	52.300484
STRG.144	-	SM_V10_1	+	6616467	6649029	114.828659	123.887405	233.522278
STRG.145	-	SM_V10_1	-	6651984	6654063	16.072535	34.328171	64.707085
STRG.146	-	SM_V10_1	-	6666016	6667753	1366.326782	723.477600	1363.723145
