Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	12519	13152	5.753520	0.641298	1.172104
STRG.2	-	SM_V10_1	.	15027	15740	7.202432	0.802796	1.467276
STRG.3	-	SM_V10_1	.	18775	19376	9.413811	1.049280	1.917777
Smp_329140	-	SM_V10_1	-	68427	68783	0.235300	0.026227	0.047935
Smp_315690	-	SM_V10_1	-	83503	131262	4.772331	0.555343	1.015004
Smp_317470	-	SM_V10_1	+	216287	251096	3.195431	0.725432	1.325877
Smp_318880	-	SM_V10_1	+	261046	277059	0.158409	0.017657	0.032271
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.287189	0.032011	0.058506
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.072124	0.008039	0.014693
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.177239	0.019755	0.036107
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	2.180651	0.243059	0.444241
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	0.112461	0.012535	0.022910
Smp_317840	-	SM_V10_1	+	738870	742215	0.245313	0.027343	0.049975
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.000847	0.000094	0.000173
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.254105	0.028323	0.051766
Smp_319240	-	SM_V10_1	-	1210372	1214751	2.044912	0.227930	0.416588
Smp_319340	-	SM_V10_1	+	1237156	1270054	24.828949	2.782167	5.084986
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.523521	0.058353	0.106651
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	165.769485	18.476965	33.770477
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	13.118920	1.462258	2.672580
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.179736	0.020034	0.036616
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.811696	0.090473	0.165358
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.000799	0.000089	0.000163
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000798	0.000089	0.000163
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.000797	0.000089	0.000162
Smp_164480	-	SM_V10_1	-	2060458	2061423	26.730543	2.979439	5.445541
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.245319	0.027344	0.049976
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000793	0.000088	0.000162
Smp_099150	-	SM_V10_1	-	2169363	2175657	1434.882568	159.934586	292.313568
Smp_099160	-	SM_V10_1	+	2193641	2196693	2363.353027	263.423584	481.461121
Smp_099210	-	SM_V10_1	-	2207872	2223287	1.582169	0.176351	0.322319
Smp_176600	-	SM_V10_1	+	2223386	2268742	177.982285	19.838226	36.258465
Smp_099170	-	SM_V10_1	-	2275135	2281557	138.645584	15.453687	28.244810
Smp_346460	-	SM_V10_1	+	2294481	2349075	63.120609	7.035537	12.858899
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	149.079407	16.616661	30.370386
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	236.380646	26.347412	48.155346
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	131.544022	14.662133	26.798084
Smp_176640	-	SM_V10_1	+	2428451	2436071	170.228821	18.974009	34.678928
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	67.049660	7.473476	13.659324
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	290.627594	32.393879	59.206512
Smp_099300	-	SM_V10_1	+	2538098	2540123	372.678833	41.539452	75.921951
Smp_099310	-	SM_V10_1	-	2541673	2578474	223.953918	24.966543	45.631527
Smp_099320	-	SM_V10_1	+	2584928	2589579	1129.218628	125.864746	230.043869
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	69.371605	7.732284	14.132350
Smp_176700	-	SM_V10_1	+	2733118	2733734	0.000677	0.000075	0.000138
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.000677	0.000075	0.000138
Smp_336800	-	SM_V10_1	+	2766745	2834261	9.775826	1.089631	1.991526
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	2697.523926	300.670868	549.538269
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	175.334946	19.543148	35.719147
Smp_337450	-	SM_V10_1	+	3087513	3093760	0.000943	0.000105	0.000192
Smp_176760	Smp_176760	SM_V10_1	-	3155466	3167640	248.825256	27.734510	50.690559
Smp_241980	Smp_241980	SM_V10_1	+	3177719	3308862	46.398350	5.171644	9.452249
Smp_176780	Smp_176780	SM_V10_1	-	3311286	3359141	31.292606	3.487930	6.374914
Smp_341680	-	SM_V10_1	+	3371808	3380218	180.270248	20.093246	36.724567
Smp_099570	-	SM_V10_1	-	3380279	3384824	718.070312	80.037407	146.284927
Smp_346480	-	SM_V10_1	+	3402468	3456395	94.031723	10.480946	19.156096
Smp_241990	Smp_241990	SM_V10_1	-	3460003	3465963	17.295795	1.927821	3.523491
Smp_345330	Smp_345330	SM_V10_1	+	3474618	3517486	67.993279	7.578654	13.851559
Smp_085010	Smp_085010	SM_V10_1	+	3593248	3601272	404.453949	49.453114	90.385803
Smp_168290	Smp_168290	SM_V10_1	+	3609310	3609645	0.411691	0.045888	0.083869
Smp_345790	Smp_345790	SM_V10_1	+	3632838	3639272	0.876508	0.097697	0.178562
Smp_103610	Smp_103610	SM_V10_1	-	3735826	3738545	7505.773438	836.607056	1529.072510
Smp_179960	Smp_179960	SM_V10_1	+	3755434	3755719	0.000000	0.000000	0.000000
Smp_333870	Smp_333870	SM_V10_1	+	3756269	3758636	0.000000	0.000000	0.000000
Smp_333930	Smp_333930	SM_V10_1	-	3777641	3779938	0.000000	0.000000	0.000000
Smp_333220	Smp_333220	SM_V10_1	-	3794812	3796404	0.000001	0.000000	0.000000
Smp_334070	Smp_334070	SM_V10_1	-	3807234	3807464	0.000000	0.000000	0.000000
Smp_334240	Smp_334240	SM_V10_1	-	3831754	3834036	0.000000	0.000000	0.000000
Smp_067060	Smp_067060	SM_V10_1	-	3896819	3899577	5283.936035	588.956970	1076.440796
Smp_344940	-	SM_V10_1	+	3951341	3954669	0.273131	0.030444	0.055642
Smp_067090	-	SM_V10_1	-	3957512	3964977	93.519066	21.401152	39.115036
Smp_158430	Smp_158430	SM_V10_1	-	3973642	3998267	153.658569	17.127062	31.303249
Smp_158440	-	SM_V10_1	-	4013009	4027327	90.675911	10.148261	18.548046
Smp_200460	-	SM_V10_1	-	4030097	4049167	1.085990	0.121046	0.221237
Smp_173020	Smp_173020	SM_V10_1	-	4065098	4098671	18.905304	2.107219	3.851379
Smp_092950	Smp_092950	SM_V10_1	-	4105302	4160070	125.031052	13.936187	25.471264
Smp_326440	-	SM_V10_1	+	4158457	4161586	15.986588	1.781894	3.256780
Smp_092930	-	SM_V10_1	+	4167888	4177847	78.326416	8.730403	15.956618
Smp_244890	Smp_244890	SM_V10_1	+	4204724	4233186	15.956111	1.778497	3.250571
Smp_244880	-	SM_V10_1	+	4246147	4252859	40.525112	4.517002	8.255755
Smp_160410	Smp_160410	SM_V10_1	-	4265476	4275954	341.777222	38.095104	69.626686
Smp_347660	-	SM_V10_1	+	4278988	4293591	589.759460	65.735649	120.145508
Smp_306440	Smp_306440	SM_V10_1	-	4296858	4341423	119.130463	13.278496	24.269199
Smp_328690	-	SM_V10_1	+	4345568	4390603	13.800064	1.538260	2.811489
Smp_213650	Smp_213650	SM_V10_1	+	4401689	4404516	606.347290	67.584557	123.524765
Smp_213640	Smp_213640	SM_V10_1	+	4406136	4413416	227.341492	25.339891	46.313896
Smp_160460	-	SM_V10_1	-	4415923	4525434	31.759130	3.539930	6.469954
Smp_244700	-	SM_V10_1	-	4542619	4661754	31.544115	3.524307	6.441401
Smp_070540	-	SM_V10_1	-	4671538	4694704	0.694236	0.077381	0.141429
Smp_160490	-	SM_V10_1	+	4707828	4769172	11.308980	1.260519	2.303860
Smp_244670	-	SM_V10_1	-	4773949	4794254	8.649007	0.964034	1.761971
Smp_313840	Smp_313840	SM_V10_1	-	4799836	4842353	93.135872	10.381091	18.973593
Smp_164190	Smp_164190	SM_V10_1	+	4864989	4885453	47.302937	5.272470	9.636532
Smp_164180	Smp_164180	SM_V10_1	-	4895001	4913776	9.407371	1.048563	1.916465
Smp_330320	-	SM_V10_1	-	4925035	4925904	1.000000	0.111462	0.203720
Smp_164200	Smp_164200	SM_V10_1	-	4951712	4970854	295.448059	32.931175	60.188541
Smp_077980	Smp_077980	SM_V10_1	+	4991003	5000630	720.866577	80.349083	146.854584
Smp_164210	-	SM_V10_1	+	5019403	5044444	687.497681	76.629730	140.056686
Smp_168930	-	SM_V10_1	+	5046044	5066376	330.992737	36.893047	67.429680
Smp_114430	Smp_114430	SM_V10_1	+	5081889	5089326	31.142782	3.471231	6.344392
Smp_114435	Smp_114435	SM_V10_1	+	5096698	5108417	14.467125	1.612532	2.947236
Smp_086060	-	SM_V10_1	-	5119151	5127159	105.812462	11.794046	21.556061
Smp_349660	Smp_349660	SM_V10_1	-	5171422	5174993	302.000854	33.661560	61.523468
Smp_154980	Smp_154980	SM_V10_1	-	5192344	5203529	293.314270	32.693336	59.753838
Smp_154970	-	SM_V10_1	+	5232257	5252103	14.060669	1.567227	2.864433
Smp_200620	-	SM_V10_1	+	5275105	5275500	2.951962	0.329038	0.601385
Smp_061100	Smp_061100	SM_V10_1	-	5293395	5317623	10.919703	1.217130	2.224556
Smp_154960	Smp_154960	SM_V10_1	-	5325054	5344281	1209.723511	136.113251	248.775146
Smp_331210	-	SM_V10_1	-	5364791	5369845	0.822054	0.091628	0.167468
Smp_196400	Smp_196400	SM_V10_1	+	5386503	5452957	81.082413	9.037591	16.518070
Smp_103790	Smp_103790	SM_V10_1	-	5453491	5456419	55.783859	6.217769	11.364261
Smp_201070	-	SM_V10_1	-	5463906	5466961	5.214194	0.581183	1.062233
Smp_318490	Smp_318490	SM_V10_1	-	5467869	5471320	2.742900	0.305729	0.558782
Smp_016050	Smp_016050	SM_V10_1	+	5627787	5660532	446.214722	49.735901	90.902657
Smp_130910	Smp_130910	SM_V10_1	-	5674118	5679620	267.102783	29.771757	54.414047
