Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	12570	13284	11.179652	1.013164	1.771071
STRG.2	-	SM_V10_1	.	15032	15747	18.361042	1.663983	2.908741
STRG.3	-	SM_V10_1	.	18780	19314	23.620028	2.140582	3.741865
STRG.4	-	SM_V10_1	.	23790	24324	14.197938	1.286698	2.249225
Smp_329140	-	SM_V10_1	-	68427	68783	0.563025	0.051025	0.089194
Smp_315690	-	SM_V10_1	-	83503	131262	25.461746	3.077796	5.380169
Smp_317470	-	SM_V10_1	+	216287	251096	15.722448	2.046411	3.577248
Smp_318880	-	SM_V10_1	+	261046	277059	0.102795	0.009316	0.016285
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000000	0.000000	0.000000
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	8.877787	0.804556	1.406412
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	7.579491	0.686897	1.200737
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	4.173477	0.378224	0.661159
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	25.977913	2.354267	4.115398
Smp_317840	-	SM_V10_1	+	738870	742215	0.057663	0.005226	0.009135
Smp_165590	-	SM_V10_1	-	1046763	1049597	35.504044	3.217579	5.624520
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.690856	0.062609	0.109445
Smp_319240	-	SM_V10_1	-	1210372	1214751	1.630772	0.147790	0.258346
Smp_319340	-	SM_V10_1	+	1237156	1270054	28.430490	2.589745	4.527027
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	6.803833	0.616602	1.077857
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	173.297150	15.705180	27.453587
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	15.217763	1.379121	2.410785
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.199408	0.018071	0.031590
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.541010	0.049029	0.085706
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.152887	0.013855	0.024220
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.001740	0.000158	0.000276
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.359919	0.032618	0.057018
Smp_164480	-	SM_V10_1	-	2060458	2061423	54.422863	4.932114	8.621628
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	1.584456	0.143592	0.251008
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.001740	0.000158	0.000276
Smp_099150	-	SM_V10_1	-	2169363	2175657	2146.984619	194.572037	340.123444
Smp_099160	-	SM_V10_1	+	2193641	2196693	2745.609131	248.822845	434.957092
Smp_099210	-	SM_V10_1	-	2207872	2223287	2.749009	0.249131	0.435496
Smp_176600	-	SM_V10_1	+	2223386	2268742	184.939667	16.760290	29.297983
Smp_099170	-	SM_V10_1	-	2275135	2281557	176.761215	16.019114	28.002363
Smp_346460	-	SM_V10_1	+	2294481	2349075	83.879913	7.601677	13.288184
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	172.862228	15.665764	27.384686
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	270.434357	24.508308	42.841980
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	151.865143	13.762889	24.058344
Smp_176640	-	SM_V10_1	+	2428451	2436071	228.660324	20.722507	36.224171
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	86.068039	7.799978	13.634825
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	303.872131	27.538633	48.139160
Smp_099300	-	SM_V10_1	+	2538098	2540123	480.249054	43.522923	76.080650
Smp_099310	-	SM_V10_1	-	2541673	2578474	242.705429	22.000153	38.457577
Smp_099320	-	SM_V10_1	+	2584928	2589579	1428.300659	129.442230	226.272705
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	82.703545	7.495069	13.101825
Smp_176700	-	SM_V10_1	+	2733118	2733734	0.001903	0.000172	0.000301
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.001903	0.000172	0.000301
Smp_336800	-	SM_V10_1	+	2766745	2834261	10.959414	0.993205	1.736181
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	3524.050781	319.375641	558.287598
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	196.640518	17.820690	31.151625
Smp_337450	-	SM_V10_1	+	3087513	3093760	0.001953	0.000177	0.000309
Smp_176760	Smp_176760	SM_V10_1	-	3155466	3167640	290.074768	26.288235	45.953400
Smp_241980	Smp_241980	SM_V10_1	+	3177719	3308862	53.095158	4.811787	8.411289
Smp_176780	Smp_176780	SM_V10_1	-	3311286	3359141	44.541668	4.036621	7.056252
Smp_341680	-	SM_V10_1	+	3371808	3380218	251.206467	22.765768	39.795914
Smp_099570	-	SM_V10_1	-	3380279	3384824	906.780457	82.177635	143.651382
Smp_346480	-	SM_V10_1	+	3402468	3456395	106.081642	9.613726	16.805363
Smp_241990	Smp_241990	SM_V10_1	-	3460003	3465963	30.093302	2.727227	4.767355
Smp_345330	Smp_345330	SM_V10_1	+	3474618	3517486	62.585979	5.671899	9.914817
Smp_085010	Smp_085010	SM_V10_1	+	3593248	3601272	478.232697	48.722198	85.169296
Smp_168290	Smp_168290	SM_V10_1	+	3609310	3609645	0.000000	0.000000	0.000000
Smp_345790	Smp_345790	SM_V10_1	+	3632838	3639272	0.403834	0.036598	0.063975
Smp_103610	Smp_103610	SM_V10_1	-	3735826	3738545	13971.895508	1266.213135	2213.415771
Smp_179960	Smp_179960	SM_V10_1	+	3755434	3755719	0.000003	0.000000	0.000000
Smp_333870	Smp_333870	SM_V10_1	+	3756269	3758636	0.000002	0.000000	0.000000
Smp_333930	Smp_333930	SM_V10_1	-	3777641	3779938	0.583333	0.052865	0.092411
Smp_333220	Smp_333220	SM_V10_1	-	3794812	3796404	0.000002	0.000000	0.000000
Smp_334070	Smp_334070	SM_V10_1	-	3807234	3807464	0.000002	0.000000	0.000000
Smp_334240	Smp_334240	SM_V10_1	-	3831754	3834036	0.138022	0.012508	0.021865
Smp_067060	Smp_067060	SM_V10_1	-	3896819	3899577	10690.208984	968.807922	1693.533691
Smp_344940	-	SM_V10_1	+	3951341	3954669	0.596104	0.054022	0.094434
Smp_067090	-	SM_V10_1	-	3957512	3964977	127.376945	23.518742	41.112156
Smp_158430	Smp_158430	SM_V10_1	-	3973642	3998267	203.021988	18.399015	32.162567
Smp_158440	-	SM_V10_1	-	4013009	4027327	143.626816	13.315031	23.275465
Smp_200460	-	SM_V10_1	-	4030097	4049167	4.148047	0.375920	0.657130
Smp_173020	Smp_173020	SM_V10_1	-	4065098	4098671	41.118145	3.726362	6.513901
Smp_092950	Smp_092950	SM_V10_1	-	4105302	4160070	136.559189	12.375775	21.633589
Smp_326440	-	SM_V10_1	+	4158457	4161586	24.164404	2.189917	3.828104
Smp_092930	-	SM_V10_1	+	4167888	4177847	92.050896	8.342179	14.582624
Smp_244890	Smp_244890	SM_V10_1	+	4204724	4233186	20.400171	2.666675	4.661506
Smp_244880	-	SM_V10_1	+	4246147	4252859	23.144419	2.097480	3.666519
Smp_160410	Smp_160410	SM_V10_1	-	4265476	4275954	496.224640	44.970715	78.611481
Smp_347660	-	SM_V10_1	+	4278988	4293591	777.607178	70.471214	123.187859
Smp_306440	Smp_306440	SM_V10_1	-	4296858	4341423	144.866959	13.128673	22.949699
Smp_328690	-	SM_V10_1	+	4345568	4390603	17.756649	1.609209	2.812993
Smp_213650	Smp_213650	SM_V10_1	+	4401689	4404516	859.525940	77.897934	136.170212
Smp_213640	Smp_213640	SM_V10_1	+	4406136	4413416	301.697723	27.341578	47.794701
Smp_160460	-	SM_V10_1	-	4415923	4525434	43.643909	3.955260	6.914030
Smp_244700	-	SM_V10_1	-	4542619	4661754	41.991192	3.808901	6.658185
Smp_070540	-	SM_V10_1	-	4671538	4694704	2.082379	0.188717	0.329889
Smp_160490	-	SM_V10_1	+	4707828	4769172	17.586742	1.593811	2.786077
Smp_244670	-	SM_V10_1	-	4773949	4794254	14.302937	1.296214	2.265859
Smp_313840	Smp_313840	SM_V10_1	-	4799836	4842353	18.090376	1.639453	2.865862
Smp_164190	Smp_164190	SM_V10_1	+	4864989	4885453	49.437889	4.483109	7.836740
Smp_164180	Smp_164180	SM_V10_1	-	4895001	4913776	10.646577	0.964854	1.686621
Smp_330320	-	SM_V10_1	-	4925035	4925904	3.648070	0.330609	0.577924
Smp_164200	Smp_164200	SM_V10_1	-	4951712	4970854	377.643402	34.224205	59.825943
Smp_077980	Smp_077980	SM_V10_1	+	4991003	5000630	985.723572	89.334679	156.162323
Smp_164210	-	SM_V10_1	+	5019403	5044444	799.647522	72.468636	126.679482
Smp_168930	-	SM_V10_1	+	5046044	5066376	345.089111	31.273951	54.668724
Smp_114430	Smp_114430	SM_V10_1	+	5081889	5089326	60.065876	5.443513	9.515584
Smp_114435	Smp_114435	SM_V10_1	+	5096698	5108417	36.530422	3.310596	5.787118
Smp_086060	-	SM_V10_1	-	5119151	5127159	135.170380	12.249912	21.413574
Smp_349660	Smp_349660	SM_V10_1	-	5171422	5174993	395.591858	35.850796	62.669327
