Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	19068	19276	4.975114	1.429177	2.636924
STRG.2	-	SM_V10_1	.	38873	40244	7.096449	2.038562	3.761280
STRG.3	-	SM_V10_1	.	52048	52650	11.015917	3.164489	5.838687
Smp_315690	-	SM_V10_1	-	83503	131262	8.009893	2.617873	4.830144
Smp_317470	-	SM_V10_1	+	216287	251096	5.006498	3.776377	6.967661
Smp_318880	-	SM_V10_1	+	261046	277059	0.052104	0.014971	0.027623
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000000	0.000000	0.000000
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	218.314285	62.729275	115.739578
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	166.448898	47.814968	88.221703
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	126.311302	36.284832	66.947868
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	914.103027	262.590210	484.495911
Smp_317840	-	SM_V10_1	+	738870	742215	0.791377	0.227640	0.420011
Smp_165590	-	SM_V10_1	-	1046763	1049597	2919.198486	838.583862	1547.241455
Smp_165600	-	SM_V10_1	-	1095654	1099463	15.170166	4.357860	8.040533
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.234138	0.067260	0.124098
Smp_319340	-	SM_V10_1	+	1237156	1270054	9.448645	2.722434	5.023067
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	421.381989	121.048355	223.342041
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	48.305752	13.876557	25.603148
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	7.433266	2.135318	3.939800
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.022237	0.006388	0.011786
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.001262	0.000363	0.000669
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	21.678740	6.227546	11.490227
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.001258	0.000361	0.000667
Smp_078490	-	SM_V10_1	+	2040271	2042090	80.883171	23.235128	42.870319
Smp_164480	-	SM_V10_1	-	2060458	2061423	12.742028	3.660542	6.753936
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	29.586132	8.499064	15.681323
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	1.835515	0.527494	0.973261
Smp_099150	-	SM_V10_1	-	2169363	2175657	356.775940	102.489487	189.099747
Smp_099160	-	SM_V10_1	+	2193641	2196693	936.449463	269.009277	496.339539
Smp_099210	-	SM_V10_1	-	2207872	2223287	2.582131	0.741756	1.368588
Smp_176600	-	SM_V10_1	+	2223386	2268742	64.920822	18.649694	34.409893
Smp_099170	-	SM_V10_1	-	2275135	2281557	45.249428	12.998583	23.983227
Smp_346460	-	SM_V10_1	+	2294481	2349075	15.581063	4.475896	8.258319
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	68.323959	19.627256	36.213554
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	88.601303	25.452274	46.961094
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	34.319344	9.858750	18.190033
Smp_176640	-	SM_V10_1	+	2428451	2436071	30.017498	8.622980	15.909957
