Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	12455	13157	5.313059	0.387858	0.797169
STRG.2	-	SM_V10_1	.	14907	15732	18.998146	1.386880	2.850472
STRG.3	-	SM_V10_1	.	18655	19359	21.789227	1.590631	3.269244
STRG.4	-	SM_V10_1	.	23665	24354	13.216055	0.964783	1.982930
Smp_329140	-	SM_V10_1	-	68427	68783	1.233894	0.090075	0.185133
Smp_315690	-	SM_V10_1	-	83503	131262	457.740021	36.090195	74.176636
Smp_317470	-	SM_V10_1	+	216287	251096	302.709900	49.621521	101.987740
Smp_318880	-	SM_V10_1	+	261046	277059	0.254784	0.019072	0.039198
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.001501	0.000110	0.000225
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	6920.553223	505.271240	1038.490479
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	5528.698242	403.599457	829.523071
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	1540.122314	112.430183	231.079193
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	6457.060059	471.370667	968.814026
Smp_317840	-	SM_V10_1	+	738870	742215	0.195187	0.015117	0.031070
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.080189	0.005854	0.012032
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.499621	0.036473	0.074963
Smp_319240	-	SM_V10_1	-	1210372	1214751	2.095494	0.152973	0.314407
Smp_319340	-	SM_V10_1	+	1237156	1270054	30.246716	2.240710	4.605360
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	5723.023438	417.786346	858.681580
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	205.290390	14.986365	30.801666
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	25.677568	1.874483	3.852649
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.615940	0.044964	0.092415
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.705498	0.051502	0.105853
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	442.395020	32.295197	66.376717
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.051778	0.003780	0.007769
Smp_078490	-	SM_V10_1	+	2040271	2042090	3.758104	0.275342	0.565913
Smp_164480	-	SM_V10_1	-	2060458	2061423	41.610416	3.043497	6.255339
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	1031.371460	75.290955	154.746445
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	27.595821	2.015523	4.142530
Smp_099150	-	SM_V10_1	-	2169363	2175657	1882.694946	137.444046	282.490479
Smp_099160	-	SM_V10_1	+	2193641	2196693	5217.661133	380.893494	782.855164
Smp_099210	-	SM_V10_1	-	2207872	2223287	2.797963	0.204254	0.419805
Smp_176600	-	SM_V10_1	+	2223386	2268742	380.797943	27.800638	57.139004
Smp_099170	-	SM_V10_1	-	2275135	2281557	137.940414	10.069762	20.696508
Smp_346460	-	SM_V10_1	+	2294481	2349075	76.343513	5.573138	11.454540
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	136.055130	9.937853	20.425396
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	421.299774	30.755228	63.211609
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	206.836304	15.099217	31.033613
Smp_176640	-	SM_V10_1	+	2428451	2436071	77.840225	5.682400	11.679108
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	334.416870	24.412699	50.175732
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	272.508667	19.893353	40.887062
Smp_099300	-	SM_V10_1	+	2538098	2540123	249.938995	18.246746	37.502769
Smp_099310	-	SM_V10_1	-	2541673	2578474	377.857758	27.588173	56.702324
Smp_099320	-	SM_V10_1	+	2584928	2589579	1277.250000	93.241287	191.639999
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	125.676422	9.174480	18.856426
Smp_176700	-	SM_V10_1	+	2733118	2733734	1763.382690	128.728363	264.577026
Smp_323110	-	SM_V10_1	+	2742388	2743153	38.263195	2.794241	5.743039
Smp_336800	-	SM_V10_1	+	2766745	2834261	50.480461	3.685114	7.574062
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	6083.294434	444.091095	912.746094
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	181.976440	13.284427	27.303654
Smp_337450	-	SM_V10_1	+	3087513	3093760	0.049432	0.003609	0.007417
Smp_176760	Smp_176760	SM_V10_1	-	3155466	3167640	324.982666	23.723997	48.760231
Smp_241980	Smp_241980	SM_V10_1	+	3177719	3308862	63.756840	4.654301	9.566044
Smp_176780	Smp_176780	SM_V10_1	-	3311286	3359141	154.122131	11.251040	23.124405
Smp_341680	-	SM_V10_1	+	3371808	3380218	206.088364	15.044617	30.921391
Smp_099570	-	SM_V10_1	-	3380279	3384824	913.045410	66.653053	136.992874
Smp_346480	-	SM_V10_1	+	3402468	3456395	229.309052	16.739746	34.405415
Smp_241990	Smp_241990	SM_V10_1	-	3460003	3465963	37.057732	2.705245	5.560123
Smp_345330	Smp_345330	SM_V10_1	+	3474618	3517486	81.639854	5.959775	12.249202
Smp_085010	Smp_085010	SM_V10_1	+	3593248	3601272	2.909119	0.212368	0.436483
Smp_168290	Smp_168290	SM_V10_1	+	3609310	3609645	2.799575	0.205357	0.422073
Smp_345790	Smp_345790	SM_V10_1	+	3632838	3639272	2989.814941	218.258911	448.590302
