Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	14907	15576	7.036461	1.768208	2.071428
STRG.2	-	SM_V10_1	.	19003	19321	10.078922	2.532755	2.967082
Smp_329140	-	SM_V10_1	-	68427	68783	0.000000	0.000000	0.000000
Smp_315690	-	SM_V10_1	-	83503	131262	180.822159	52.135723	61.076172
Smp_317470	-	SM_V10_1	+	216287	251096	122.995369	75.850243	88.857353
Smp_318880	-	SM_V10_1	+	261046	277059	0.023866	0.006167	0.007225
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000378	0.000095	0.000111
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	2268.868896	570.273865	668.066772
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	1570.714600	394.708374	462.394592
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	459.945282	115.580688	135.400940
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	1417.484619	356.202881	417.286011
Smp_317840	-	SM_V10_1	+	738870	742215	0.003931	0.000988	0.001157
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.422235	0.106104	0.124300
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.069459	0.017455	0.020448
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.307431	0.077255	0.090503
Smp_319340	-	SM_V10_1	+	1237156	1270054	3.342309	0.864929	1.013251
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	1429.010132	359.099304	420.679108
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	16.342194	4.106666	4.810894
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	3.828146	0.961983	1.126948
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.033958	0.008533	0.009997
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.003738	0.000939	0.001100
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	142.109543	35.711185	41.835083
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.003746	0.000941	0.001103
Smp_078490	-	SM_V10_1	+	2040271	2042090	2.311198	0.580786	0.680382
Smp_164480	-	SM_V10_1	-	2060458	2061423	16.644075	4.183490	4.900892
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	102.650414	25.795252	30.218727
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.793113	0.199466	0.233671
Smp_099150	-	SM_V10_1	-	2169363	2175657	2338.012451	587.525391	688.276550
Smp_099160	-	SM_V10_1	+	2193641	2196693	1350.476685	339.364288	397.559845
Smp_099210	-	SM_V10_1	-	2207872	2223287	1.292732	0.324854	0.380561
Smp_176600	-	SM_V10_1	+	2223386	2268742	36.351978	9.134971	10.701472
Smp_099170	-	SM_V10_1	-	2275135	2281557	65.401703	16.434940	19.253271
Smp_346460	-	SM_V10_1	+	2294481	2349075	5.023591	1.262389	1.478869
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	7.797375	1.960966	2.297240
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	14.778706	3.713774	4.350627
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	28.611197	7.189772	8.422703
Smp_176640	-	SM_V10_1	+	2428451	2436071	17.610695	4.425431	5.184321
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	62.318562	15.660172	18.345642
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	99.839821	25.089954	29.392481
Smp_099300	-	SM_V10_1	+	2538098	2540123	236.025269	59.311440	69.482407
Smp_099310	-	SM_V10_1	-	2541673	2578474	30.056231	7.554533	8.850015
Smp_099320	-	SM_V10_1	+	2584928	2589579	652.061096	163.858017	191.957047
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	4.949660	1.243811	1.457105
Smp_176700	-	SM_V10_1	+	2733118	2733734	5738.657227	1442.079956	1689.373779
Smp_323110	-	SM_V10_1	+	2742388	2743153	203.816864	51.217598	60.000603
Smp_336800	-	SM_V10_1	+	2766745	2834261	5.905853	1.484095	1.738594
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	8415.723633	2114.806885	2477.462646
