Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	12527	13166	9.896749	0.753830	1.414419
STRG.2	-	SM_V10_1	.	15007	15751	24.601921	1.873916	3.516046
STRG.3	-	SM_V10_1	.	18755	19502	16.815968	1.280864	2.403296
STRG.4	-	SM_V10_1	.	23765	24347	11.994767	0.913635	1.714262
Smp_329140	-	SM_V10_1	-	68427	68783	13.130252	1.000125	1.876543
Smp_315690	-	SM_V10_1	-	83503	131262	73.083069	6.331504	11.879860
Smp_317470	-	SM_V10_1	+	216287	251096	47.920231	9.632085	18.072769
Smp_318880	-	SM_V10_1	+	261046	277059	1.363349	0.103860	0.194874
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.513089	0.039082	0.073329
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	5730.274902	436.509796	819.027405
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	3861.307373	294.113800	551.848450
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	2143.638184	163.279816	306.363434
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	15494.132812	1180.180176	2214.383057
Smp_317840	-	SM_V10_1	+	738870	742215	0.051288	0.004069	0.007635
Smp_165590	-	SM_V10_1	-	1046763	1049597	6.351861	0.485261	0.910500
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.445054	0.033900	0.063606
Smp_319240	-	SM_V10_1	-	1210372	1214751	2.915742	0.222091	0.416711
Smp_319340	-	SM_V10_1	+	1237156	1270054	27.656450	2.140316	4.015895
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	6942.423828	528.800903	992.193970
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	98.820381	7.527098	14.123164
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	22.266260	1.696010	3.182239
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.407226	0.031018	0.058200
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.663656	0.050550	0.094848
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	681.781128	51.930916	97.438461
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.011084	0.000844	0.001584
Smp_078490	-	SM_V10_1	+	2040271	2042090	17.076960	1.300913	2.440915
Smp_164480	-	SM_V10_1	-	2060458	2061423	57.724297	4.398504	8.252954
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	2931.802979	223.313934	419.005981
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	32.835861	2.501260	4.693138
Smp_099150	-	SM_V10_1	-	2169363	2175657	2148.014404	163.614700	306.991760
Smp_099160	-	SM_V10_1	+	2193641	2196693	2314.775879	176.315292	330.822021
Smp_099210	-	SM_V10_1	-	2207872	2223287	2.109290	0.160664	0.301454
Smp_176600	-	SM_V10_1	+	2223386	2268742	355.105591	27.048212	50.750809
Smp_099170	-	SM_V10_1	-	2275135	2281557	120.677994	9.191980	17.246998
Smp_346460	-	SM_V10_1	+	2294481	2349075	63.790131	4.858861	9.116727
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	174.591995	13.298583	24.952255
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	283.980621	21.630659	40.585804
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	159.905823	12.179945	22.853344
Smp_176640	-	SM_V10_1	+	2428451	2436071	118.634003	9.036291	16.954876
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	215.627731	16.424253	30.816978
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	343.593811	26.171364	49.105576
Smp_099300	-	SM_V10_1	+	2538098	2540123	272.380798	20.747255	38.928265
Smp_099310	-	SM_V10_1	-	2541673	2578474	322.120117	24.539797	46.044250
Smp_099320	-	SM_V10_1	+	2584928	2589579	1479.366455	112.682716	211.427643
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	88.727905	6.758359	12.680772
Smp_176700	-	SM_V10_1	+	2733118	2733734	82.318497	6.270158	11.764755
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.591487	0.045053	0.084534
Smp_336800	-	SM_V10_1	+	2766745	2834261	52.477432	3.997179	7.499944
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	6282.067383	478.503418	897.820374
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	176.069824	13.411146	25.163460
Smp_337450	-	SM_V10_1	+	3087513	3093760	0.263313	0.020056	0.037632
Smp_176760	Smp_176760	SM_V10_1	-	3155466	3167640	365.449554	27.836107	52.229149
Smp_241980	Smp_241980	SM_V10_1	+	3177719	3308862	32.384602	2.466718	4.628327
Smp_176780	Smp_176780	SM_V10_1	-	3311286	3359141	209.481735	15.956117	29.938610
Smp_341680	-	SM_V10_1	+	3371808	3380218	246.803146	18.798870	35.272491
Smp_099570	-	SM_V10_1	-	3380279	3384824	676.881531	51.613117	96.842171
Smp_346480	-	SM_V10_1	+	3402468	3456395	176.243790	13.424398	25.188324
Smp_241990	Smp_241990	SM_V10_1	-	3460003	3465963	8.463387	0.644652	1.209566
Smp_345330	Smp_345330	SM_V10_1	+	3474618	3517486	73.360001	5.587794	10.484430
Smp_085010	Smp_085010	SM_V10_1	+	3593248	3601272	2.216232	0.168809	0.316738
Smp_168290	Smp_168290	SM_V10_1	+	3609310	3609645	8.162578	0.621888	1.166854
Smp_345790	Smp_345790	SM_V10_1	+	3632838	3639272	0.008896	0.000678	0.001271
Smp_103610	Smp_103610	SM_V10_1	-	3735826	3738545	0.316748	0.024127	0.045269
Smp_179960	Smp_179960	SM_V10_1	+	3755434	3755719	0.008898	0.000678	0.001272
Smp_333870	Smp_333870	SM_V10_1	+	3756269	3758636	0.008898	0.000678	0.001272
Smp_333930	Smp_333930	SM_V10_1	-	3777641	3779938	0.603511	0.045969	0.086252
Smp_333220	Smp_333220	SM_V10_1	-	3794812	3796404	0.442624	0.033714	0.063259
Smp_334070	Smp_334070	SM_V10_1	-	3807234	3807464	0.281170	0.022919	0.043003
Smp_334240	Smp_334240	SM_V10_1	-	3831754	3834036	1.396514	0.107908	0.202469
Smp_067060	Smp_067060	SM_V10_1	-	3896819	3899577	0.752792	0.058863	0.110445
Smp_344940	-	SM_V10_1	+	3951341	3954669	1.621874	0.123537	0.231794
Smp_067090	-	SM_V10_1	-	3957512	3964977	49.381283	7.203410	13.515825
Smp_158430	Smp_158430	SM_V10_1	-	3973642	3998267	242.879486	18.500006	34.711735
Smp_158440	-	SM_V10_1	-	4013009	4027327	807.131592	63.515064	119.173904
Smp_200460	-	SM_V10_1	-	4030097	4049167	10.030008	0.763981	1.433464
Smp_173020	Smp_173020	SM_V10_1	-	4065098	4098671	37.904366	2.887156	5.417198
Smp_092950	Smp_092950	SM_V10_1	-	4105302	4160070	111.331390	8.480055	15.911206
Smp_326440	-	SM_V10_1	+	4158457	4161586	31.074450	2.366925	4.441083
Smp_092930	-	SM_V10_1	+	4167888	4177847	192.231995	14.642213	27.473320
Smp_244890	Smp_244890	SM_V10_1	+	4204724	4233186	6.701475	0.510448	0.957758
Smp_244880	-	SM_V10_1	+	4246147	4252859	9.346659	0.711930	1.335801
Smp_160410	Smp_160410	SM_V10_1	-	4265476	4275954	167.187027	12.734549	23.893951
