Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Smp_329140	-	SM_V10_1	-	68427	68783	0.000000	0.000000	0.000000
Smp_315690	-	SM_V10_1	-	83503	131262	1.896825	0.431159	0.944445
Smp_317470	-	SM_V10_1	+	216287	251096	1.138501	0.500165	1.095600
Smp_318880	-	SM_V10_1	+	261046	277059	0.019711	0.003257	0.007135
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.343805	0.056808	0.124436
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.045508	0.007519	0.016471
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.026070	0.004308	0.009436
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	2.547373	0.420909	0.921992
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	0.048205	0.007965	0.017447
Smp_317840	-	SM_V10_1	+	738870	742215	0.018083	0.002988	0.006545
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.000003	0.000000	0.000001
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.019681	0.003252	0.007123
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.587165	0.097019	0.212517
Smp_319340	-	SM_V10_1	+	1237156	1270054	15.764478	2.675739	5.861149
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	1.208801	0.199733	0.437511
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	97.260834	16.070650	35.202415
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	10.009331	1.653867	3.622759
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.104970	0.017344	0.037993
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.000017	0.000003	0.000006
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.249633	0.041247	0.090352
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000017	0.000003	0.000006
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.209136	0.034556	0.075694
Smp_164480	-	SM_V10_1	-	2060458	2061423	15.169264	2.506457	5.490340
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.000017	0.000003	0.000006
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000017	0.000003	0.000006
Smp_099150	-	SM_V10_1	-	2169363	2175657	478.427979	79.051849	173.161377
Smp_099160	-	SM_V10_1	+	2193641	2196693	2161.507080	357.151184	782.332031
Smp_099210	-	SM_V10_1	-	2207872	2223287	3.903607	0.645003	1.412864
Smp_176600	-	SM_V10_1	+	2223386	2268742	124.822006	20.624651	45.177853
Smp_099170	-	SM_V10_1	-	2275135	2281557	39.847706	6.584136	14.422407
Smp_346460	-	SM_V10_1	+	2294481	2349075	79.781334	13.182467	28.875914
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	194.773270	32.182873	70.495888
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	124.114632	20.507769	44.921825
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	86.823029	14.345984	31.424574
Smp_176640	-	SM_V10_1	+	2428451	2436071	88.065918	14.551351	31.874422
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	82.394867	13.614308	29.821850
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	96.941330	16.017857	35.086769
Smp_099300	-	SM_V10_1	+	2538098	2540123	204.383865	33.770851	73.974327
Smp_099310	-	SM_V10_1	-	2541673	2578474	189.301193	31.284019	68.526970
Smp_099320	-	SM_V10_1	+	2584928	2589579	373.251831	61.673328	135.094101
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	45.676819	7.547294	16.532187
Smp_176700	-	SM_V10_1	+	2733118	2733734	0.000003	0.000000	0.000001
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.000003	0.000000	0.000001
Smp_336800	-	SM_V10_1	+	2766745	2834261	22.231182	3.673313	8.046314
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	779.317993	128.768646	282.064972
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	122.765816	20.284901	44.433636
Smp_337450	-	SM_V10_1	+	3087513	3093760	0.000017	0.000003	0.000006
Smp_176760	Smp_176760	SM_V10_1	-	3155466	3167640	148.561264	24.547148	53.769997
Smp_241980	Smp_241980	SM_V10_1	+	3177719	3308862	39.283287	6.490875	14.218123
Smp_176780	Smp_176780	SM_V10_1	-	3311286	3359141	78.851112	13.028766	28.539230
Smp_341680	-	SM_V10_1	+	3371808	3380218	60.899208	10.062528	22.041750
Smp_099570	-	SM_V10_1	-	3380279	3384824	307.264832	50.770134	111.210884
Smp_346480	-	SM_V10_1	+	3402468	3456395	65.208801	10.774612	23.601557
Smp_241990	Smp_241990	SM_V10_1	-	3460003	3465963	86.173882	14.238726	31.189621
Smp_345330	Smp_345330	SM_V10_1	+	3474618	3517486	62.083084	10.258142	22.470240
Smp_085010	Smp_085010	SM_V10_1	+	3593248	3601272	981.180725	178.104752	390.134613
Smp_168290	Smp_168290	SM_V10_1	+	3609310	3609645	0.000000	0.000000	0.000000
Smp_345790	Smp_345790	SM_V10_1	+	3632838	3639272	0.240426	0.039726	0.087019
Smp_103610	Smp_103610	SM_V10_1	-	3735826	3738545	24114.958984	3984.574707	8728.125977
Smp_179960	Smp_179960	SM_V10_1	+	3755434	3755719	0.000000	0.000000	0.000000
Smp_333870	Smp_333870	SM_V10_1	+	3756269	3758636	0.000000	0.000000	0.000000
Smp_333930	Smp_333930	SM_V10_1	-	3777641	3779938	0.217827	0.035992	0.078840
Smp_333220	Smp_333220	SM_V10_1	-	3794812	3796404	0.000000	0.000000	0.000000
Smp_334070	Smp_334070	SM_V10_1	-	3807234	3807464	0.000000	0.000000	0.000000
Smp_334240	Smp_334240	SM_V10_1	-	3831754	3834036	0.503472	0.083190	0.182226
Smp_067060	Smp_067060	SM_V10_1	-	3896819	3899577	18834.607422	3112.089600	6816.965332
Smp_344940	-	SM_V10_1	+	3951341	3954669	0.482519	0.079728	0.174642
Smp_067090	-	SM_V10_1	-	3957512	3964977	30.297363	10.668675	23.369505
Smp_158430	Smp_158430	SM_V10_1	-	3973642	3998267	65.571823	10.834596	23.732948
Smp_158440	-	SM_V10_1	-	4013009	4027327	99.225983	16.575546	36.308376
Smp_200460	-	SM_V10_1	-	4030097	4049167	2.280193	0.376762	0.825289
Smp_173020	Smp_173020	SM_V10_1	-	4065098	4098671	41.866882	6.917769	15.153225
Smp_092950	Smp_092950	SM_V10_1	-	4105302	4160070	73.678757	12.174125	26.667158
Smp_326440	-	SM_V10_1	+	4158457	4161586	14.362406	2.373136	5.198304
Smp_092930	-	SM_V10_1	+	4167888	4177847	37.917526	6.265207	13.723803
Smp_244890	Smp_244890	SM_V10_1	+	4204724	4233186	25.421431	5.891967	12.906227
Smp_244880	-	SM_V10_1	+	4246147	4252859	34.123013	5.638230	12.350422
Smp_160410	Smp_160410	SM_V10_1	-	4265476	4275954	192.835419	31.862677	69.794510
Smp_347660	-	SM_V10_1	+	4278988	4293591	158.302505	26.156715	57.295727
Smp_306440	Smp_306440	SM_V10_1	-	4296858	4341423	59.257477	9.791260	21.447544
Smp_328690	-	SM_V10_1	+	4345568	4390603	63.922783	10.562120	23.136099
Smp_213650	Smp_213650	SM_V10_1	+	4401689	4404516	141.841858	23.436884	51.337986
Smp_213640	Smp_213640	SM_V10_1	+	4406136	4413416	63.423374	10.479601	22.955341
Smp_160460	-	SM_V10_1	-	4415923	4525434	37.342880	6.170257	13.515815
Smp_244700	-	SM_V10_1	-	4542619	4661754	35.973572	5.968893	13.074733
Smp_070540	-	SM_V10_1	-	4671538	4694704	96.138512	15.885205	34.796200
STRG.1	-	SM_V10_1	.	52080	52666	12.048727	1.990841	4.360895
STRG.2	-	SM_V10_1	-	83502	131262	2.047299	0.541863	1.186940
STRG.3	-	SM_V10_1	+	216287	251096	1.138501	0.500165	1.095600
STRG.4	-	SM_V10_1	.	238902	239469	5.324828	0.879835	1.927259
STRG.5	-	SM_V10_1	+	261046	277059	0.019711	0.003257	0.007135
STRG.6	-	SM_V10_1	.	283688	283973	7.004085	1.157302	2.535046
STRG.7	-	SM_V10_1	.	394268	400477	52.700394	8.707817	19.074286
STRG.8	-	SM_V10_1	.	465972	468256	12.554719	2.074448	4.544033
STRG.9	-	SM_V10_1	.	475806	482196	53.848518	8.897525	19.489838
STRG.10	-	SM_V10_1	.	505997	509510	4.907677	0.810908	1.776276
STRG.11	-	SM_V10_1	+	618115	618363	1.877358	0.310201	0.679488
STRG.12	-	SM_V10_1	+	618441	625888	3.188538	0.526850	1.154054
STRG.13	-	SM_V10_1	+	738870	742215	0.018083	0.002988	0.006545
STRG.14	-	SM_V10_1	.	770791	771115	11.675381	1.929153	4.225768
STRG.15	-	SM_V10_1	.	807033	807516	11.430120	1.888627	4.136998
STRG.16	-	SM_V10_1	+	1232301	1270054	15.723365	6.220101	13.624999
STRG.17	-	SM_V10_1	.	1283909	1285882	16.983454	2.806220	6.146966
STRG.18	-	SM_V10_1	.	1324408	1326487	6.713451	1.109282	2.429859
STRG.19	-	SM_V10_1	+	1349239	1355670	1.535271	0.253677	0.555674
STRG.20	-	SM_V10_1	-	1437906	1467776	55.001625	16.729525	36.645664
STRG.21	-	SM_V10_1	.	1476572	1479493	54.204987	8.956432	19.618872
STRG.22	-	SM_V10_1	+	1482336	1483291	13.622952	2.250959	4.930678
STRG.23	-	SM_V10_1	+	1485545	1488792	9.665513	1.784372	3.908629
STRG.24	-	SM_V10_1	.	1505971	1506574	5.149792	0.850920	1.863922
STRG.25	-	SM_V10_1	.	1556652	1557799	64.238388	10.614276	23.250343
STRG.26	-	SM_V10_1	.	1654498	1654775	5.086367	0.840440	1.840965
STRG.27	-	SM_V10_1	.	1665785	1666495	5.568761	0.920147	2.015562
STRG.28	-	SM_V10_1	.	1676648	1677559	15.993957	2.642728	5.788839
STRG.29	-	SM_V10_1	.	1696060	1697088	5.875808	0.970881	2.126694
STRG.30	-	SM_V10_1	.	1756272	1761221	68.523125	11.322254	24.801153
STRG.31	-	SM_V10_1	-	2060458	2061423	15.169264	2.506457	5.490340
STRG.32	-	SM_V10_1	.	2062087	2062308	4.914402	0.878263	1.923816
STRG.33	-	SM_V10_1	.	2144162	2147657	7.168384	1.185119	2.595977
STRG.34	-	SM_V10_1	-	2169363	2175678	467.076874	79.084923	173.233810
STRG.35	-	SM_V10_1	+	2193635	2196695	1757.856934	360.583221	789.849854
STRG.36	-	SM_V10_1	-	2207837	2223287	3.902142	5.526004	12.104594
STRG.37	-	SM_V10_1	+	2223386	2268742	124.822006	20.624651	45.177853
STRG.38	-	SM_V10_1	-	2275131	2281557	26.928110	11.659686	25.540291
STRG.39	-	SM_V10_1	+	2294481	2349125	79.559090	47.929070	104.987595
STRG.40	-	SM_V10_1	-	2349792	2361695	84.659927	31.571457	69.156601
STRG.41	-	SM_V10_1	-	2362102	2381392	110.999664	19.610203	42.955727
STRG.42	-	SM_V10_1	+	2395911	2419786	35.045753	14.724697	32.254135
STRG.43	-	SM_V10_1	+	2428358	2436071	86.094002	34.281349	75.092552
STRG.44	-	SM_V10_1	+	2452452	2500793	24.070238	12.824309	28.091372
STRG.45	-	SM_V10_1	-	2503018	2512154	96.941330	16.091833	35.248814
