Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Smp_329140	-	SM_V10_1	-	68427	68783	0.404762	0.012105	0.024594
Smp_315690	-	SM_V10_1	-	83503	131262	1185.123169	39.313038	79.875107
Smp_317470	-	SM_V10_1	+	216287	251096	822.033813	64.767914	131.593597
Smp_318880	-	SM_V10_1	+	261046	277059	0.340824	0.010425	0.021182
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.007279	0.000218	0.000442
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	22661.505859	677.801941	1377.138550
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	16286.729492	487.071014	989.616882
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	6973.384766	208.546066	423.717896
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	24118.498047	721.287781	1465.491821
Smp_317840	-	SM_V10_1	+	738870	742215	0.997762	0.030133	0.061223
Smp_165590	-	SM_V10_1	-	1046763	1049597	11.445561	0.342291	0.695457
Smp_165600	-	SM_V10_1	-	1095654	1099463	1.256449	0.037575	0.076345
Smp_319240	-	SM_V10_1	-	1210372	1214751	5.482466	0.163959	0.333126
Smp_319340	-	SM_V10_1	+	1237156	1270054	65.848335	2.014567	4.093139
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	20400.769531	610.105469	1239.594727
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	486.028259	14.535163	29.532127
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	70.807144	2.117558	4.302395
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.224068	0.006701	0.013615
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.147783	0.004420	0.008980
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	3297.439209	98.613586	200.360260
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.148061	0.004428	0.008997
Smp_078490	-	SM_V10_1	+	2040271	2042090	20.205713	0.604272	1.227743
Smp_164480	-	SM_V10_1	-	2060458	2061423	92.942757	2.791008	5.670691
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	4576.507812	136.865051	278.078491
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	168.668793	5.044579	10.249431
Smp_099150	-	SM_V10_1	-	2169363	2175657	4481.308105	134.034714	272.327881
Smp_099160	-	SM_V10_1	+	2193641	2196693	13956.676758	417.388428	848.037842
Smp_099210	-	SM_V10_1	-	2207872	2223287	2.835590	0.084801	0.172297
Smp_176600	-	SM_V10_1	+	2223386	2268742	795.518127	23.791138	48.338150
Smp_099170	-	SM_V10_1	-	2275135	2281557	397.187531	11.878292	24.133972
Smp_346460	-	SM_V10_1	+	2294481	2349075	203.342255	6.081154	12.355515
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	436.273102	13.066275	26.547680
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	905.438477	27.078047	55.016396
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	597.446594	17.867241	36.302143
Smp_176640	-	SM_V10_1	+	2428451	2436071	181.460449	5.426757	11.025928
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	749.247437	22.406996	45.525890
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	890.152649	26.620909	54.087593
Smp_099300	-	SM_V10_1	+	2538098	2540123	849.770447	25.413237	51.633884
Smp_099310	-	SM_V10_1	-	2541673	2578474	644.549072	19.275953	39.164330
Smp_099320	-	SM_V10_1	+	2584928	2589579	4117.326172	123.133125	250.178360
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	242.653946	7.256810	14.744178
Smp_176700	-	SM_V10_1	+	2733118	2733734	1938.086304	57.960419	117.762314
Smp_323110	-	SM_V10_1	+	2742388	2743153	21.192961	0.633797	1.287730
Smp_336800	-	SM_V10_1	+	2766745	2834261	123.574997	3.695634	7.508684
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	17657.011719	528.067383	1072.912109
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	495.518799	14.818987	30.108789
