Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	38782	39307	10.238593	4.354206	8.286336
STRG.2	-	SM_V10_1	.	40095	40711	5.448946	2.317294	4.409961
STRG.3	-	SM_V10_1	.	40980	41254	8.363636	3.556835	6.768889
STRG.4	-	SM_V10_1	.	44720	44924	5.297561	2.252914	4.287442
STRG.5	-	SM_V10_1	.	45772	46731	5.006250	2.129027	4.051677
Smp_329140	-	SM_V10_1	-	68427	68783	0.000000	0.000000	0.000000
Smp_315690	-	SM_V10_1	-	83503	131262	5.204663	2.686555	5.112688
Smp_317470	-	SM_V10_1	+	216287	251096	3.164768	3.570499	6.794892
Smp_318880	-	SM_V10_1	+	261046	277059	0.000000	0.000000	0.000000
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000000	0.000000	0.000000
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	169.828171	72.223473	137.445969
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	142.048431	60.409473	114.963165
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	46.332691	19.704077	37.498142
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	884.193909	376.024597	715.599304
Smp_317840	-	SM_V10_1	+	738870	742215	0.412571	0.175556	0.334094
Smp_165590	-	SM_V10_1	-	1046763	1049597	1569.116089	667.303955	1269.922852
Smp_165600	-	SM_V10_1	-	1095654	1099463	8.042059	3.420077	6.508629
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.246482	0.104822	0.199484
Smp_319340	-	SM_V10_1	+	1237156	1270054	4.764178	2.028949	3.861223
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	347.576965	147.816391	281.304230
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	19.096209	8.121118	15.455014
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	4.143553	1.762144	3.353476
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.000461	0.000196	0.000373
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.000047	0.000020	0.000038
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	7.809978	3.321379	6.320800
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000046	0.000020	0.000037
Smp_078490	-	SM_V10_1	+	2040271	2042090	71.148972	30.258806	57.584476
Smp_164480	-	SM_V10_1	-	2060458	2061423	7.600690	3.232478	6.151617
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	15.104428	6.423517	12.224371
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.545226	0.232876	0.443178
Smp_099150	-	SM_V10_1	-	2169363	2175657	186.071045	79.131226	150.591888
Smp_099160	-	SM_V10_1	+	2193641	2196693	565.132874	240.336227	457.375488
Smp_099210	-	SM_V10_1	-	2207872	2223287	0.538778	0.229128	0.436046
Smp_176600	-	SM_V10_1	+	2223386	2268742	54.618767	23.228952	44.206207
Smp_099170	-	SM_V10_1	-	2275135	2281557	21.037066	8.946513	17.025797
Smp_346460	-	SM_V10_1	+	2294481	2349075	12.622385	5.367970	10.215595
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	52.396729	22.282986	42.405972
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	66.516792	28.287849	53.833618
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	28.652418	12.185123	23.189081
