Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Smp_329140	-	SM_V10_1	-	68427	68783	0.016002	0.003706	0.006034
Smp_315690	-	SM_V10_1	-	83503	131262	0.117673	0.027250	0.044372
Smp_317470	-	SM_V10_1	+	216287	251096	0.070218	0.016261	0.026478
Smp_318880	-	SM_V10_1	+	261046	277059	0.056601	0.013107	0.021343
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000000	0.000000	0.000000
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.000018	0.000004	0.000007
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.000010	0.000002	0.000004
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	2.486556	0.575818	0.937631
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	33.203751	7.689073	12.520477
Smp_317840	-	SM_V10_1	+	738870	742215	0.000059	0.000014	0.000022
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.257848	0.059710	0.097229
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000001	0.000000	0.000000
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.647655	0.149979	0.244218
Smp_319340	-	SM_V10_1	+	1237156	1270054	5.890885	1.383151	2.252250
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.185735	0.043011	0.070037
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	48.420551	11.212866	18.258434
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	4.099358	0.949298	1.545787
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.026946	0.006240	0.010161
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.830494	0.192320	0.313163
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.000094	0.000022	0.000035
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000094	0.000022	0.000035
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.000094	0.000022	0.000035
Smp_164480	-	SM_V10_1	-	2060458	2061423	4.407463	1.020653	1.661978
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.000092	0.000021	0.000035
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000092	0.000021	0.000035
STRG.1	-	SM_V10_1	.	61101	61437	7.756681	1.796233	2.924891
STRG.2	-	SM_V10_1	-	68427	68783	0.016002	0.003706	0.006034
STRG.3	-	SM_V10_1	+	261046	277059	0.056601	0.013107	0.021343
STRG.4	-	SM_V10_1	.	394263	400498	35.680244	8.262562	13.454316
STRG.5	-	SM_V10_1	.	475803	482039	31.854370	7.376594	12.011653
STRG.6	-	SM_V10_1	.	599107	599308	18.598396	4.306876	7.013088
STRG.7	-	SM_V10_1	+	618082	618461	1.190605	0.275711	0.448954
STRG.8	-	SM_V10_1	+	618789	625939	3.303860	0.765083	1.245820
STRG.9	-	SM_V10_1	.	682540	692419	42.647449	9.875974	16.081509
STRG.10	-	SM_V10_1	+	703578	764900	15.213043	7.108330	11.574826
STRG.11	-	SM_V10_1	+	1228169	1270054	5.885100	5.508394	8.969575
STRG.12	-	SM_V10_1	-	1437906	1467773	30.305845	9.952764	16.206551
STRG.13	-	SM_V10_1	.	1477703	1479664	57.322678	13.274361	21.615263
STRG.14	-	SM_V10_1	+	1482484	1483278	8.725800	2.055598	3.347226
STRG.15	-	SM_V10_1	.	1556403	1557804	19.548454	4.526893	7.371351
STRG.16	-	SM_V10_1	.	1676651	1677653	7.334858	1.698561	2.765846
STRG.17	-	SM_V10_1	.	1756276	1761223	36.331573	8.413400	13.699934
STRG.18	-	SM_V10_1	.	1809089	1809394	6.860685	1.605404	2.614155
STRG.19	-	SM_V10_1	-	2060458	2061423	4.407463	1.020653	1.661978
STRG.20	-	SM_V10_1	.	2144250	2146756	6.048155	1.400596	2.280656
Smp_099150	-	SM_V10_1	-	2169363	2175657	2522.813721	584.229858	951.328796
Smp_099160	-	SM_V10_1	+	2193641	2196693	1054.755371	244.252258	397.727386
