Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	15006	15586	6.838976	0.894043	1.767657
STRG.2	-	SM_V10_1	.	18974	19303	6.396600	0.836212	1.653317
Smp_329140	-	SM_V10_1	-	68427	68783	0.347339	0.045407	0.089776
Smp_315690	-	SM_V10_1	-	83503	131262	1.958046	0.348319	0.688679
Smp_317470	-	SM_V10_1	+	216287	251096	1.264043	0.434399	0.858872
Smp_318880	-	SM_V10_1	+	261046	277059	0.042167	0.005512	0.010899
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	12.668413	1.656111	3.274381
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.417079	0.054524	0.107802
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.158755	0.020754	0.041033
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	1.819477	0.237856	0.470277
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	0.040676	0.005317	0.010513
Smp_317840	-	SM_V10_1	+	738870	742215	0.000000	0.000000	0.000000
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.000000	0.000000	0.000000
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000000	0.000000	0.000000
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.503616	0.065836	0.130169
Smp_319340	-	SM_V10_1	+	1237156	1270054	17.155540	2.251330	4.451220
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	2.341679	0.306122	0.605249
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	94.041969	12.293878	24.306852
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	10.141745	1.325805	2.621318
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.612604	0.080084	0.158339
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.000009	0.000001	0.000002
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.004143	0.000542	0.001071
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000009	0.000001	0.000002
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.208064	0.027200	0.053778
Smp_164480	-	SM_V10_1	-	2060458	2061423	27.728233	3.624848	7.166873
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.000008	0.000001	0.000002
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000008	0.000001	0.000002
Smp_099150	-	SM_V10_1	-	2169363	2175657	697.057617	91.124641	180.167191
Smp_099160	-	SM_V10_1	+	2193641	2196693	1970.831909	257.642059	509.397278
Smp_099210	-	SM_V10_1	-	2207872	2223287	4.062014	0.531017	1.049901
Smp_176600	-	SM_V10_1	+	2223386	2268742	123.818977	16.186552	32.003262
Smp_099170	-	SM_V10_1	-	2275135	2281557	49.724934	6.500419	12.852311
Smp_346460	-	SM_V10_1	+	2294481	2349075	110.861290	14.492626	28.654114
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	182.171021	23.814774	47.085407
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	138.049210	18.046833	35.681320
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	89.656265	11.720545	23.173288
Smp_176640	-	SM_V10_1	+	2428451	2436071	119.960999	15.682208	31.006096
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	104.572449	13.670501	27.028646
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	90.370750	11.813948	23.357960
Smp_099300	-	SM_V10_1	+	2538098	2540123	279.294495	36.511490	72.188728
Smp_099310	-	SM_V10_1	-	2541673	2578474	229.094513	29.949484	59.214653
Smp_099320	-	SM_V10_1	+	2584928	2589579	567.060181	74.130394	146.566986
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	39.774979	5.199686	10.280565
Smp_176700	-	SM_V10_1	+	2733118	2733734	0.000000	0.000000	0.000000
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.000000	0.000000	0.000000
Smp_336800	-	SM_V10_1	+	2766745	2834261	10.406158	1.360372	2.689660
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	1216.702148	159.056503	314.478760
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	135.674149	17.736353	35.067448
STRG.3	-	SM_V10_1	.	52047	52650	8.326156	1.088458	2.152046
STRG.4	-	SM_V10_1	-	68427	68783	0.347339	0.045407	0.089776
STRG.5	-	SM_V10_1	-	83503	131262	1.958841	0.409678	0.809995
STRG.6	-	SM_V10_1	+	216287	251096	1.726112	0.434399	0.858872
STRG.7	-	SM_V10_1	+	261046	277059	0.042167	0.005512	0.010899
STRG.8	-	SM_V10_1	-	283688	285329	9.806776	1.561892	3.088097
STRG.9	-	SM_V10_1	.	394227	400498	43.501011	5.686781	11.243626
STRG.10	-	SM_V10_1	.	466015	468416	11.748933	1.557897	3.080197
STRG.11	-	SM_V10_1	.	475805	482129	43.004650	5.621893	11.115333
STRG.12	-	SM_V10_1	.	495891	497782	32.776966	4.284853	8.471802
STRG.13	-	SM_V10_1	.	513775	515625	29.276558	3.827253	7.567058
STRG.14	-	SM_V10_1	+	618015	625800	2.242661	0.293178	0.579656
STRG.15	-	SM_V10_1	.	630361	630791	5.289282	0.691455	1.367111
STRG.16	-	SM_V10_1	.	770791	771188	9.315930	1.217849	2.407871
STRG.17	-	SM_V10_1	.	807033	807470	15.232334	1.991286	3.937073
STRG.18	-	SM_V10_1	+	1232301	1270054	20.528778	5.914263	11.693393
STRG.19	-	SM_V10_1	.	1283909	1285888	12.202727	1.595237	3.154024
STRG.20	-	SM_V10_1	+	1349117	1350933	1.918743	0.250833	0.495934
STRG.21	-	SM_V10_1	+	1351653	1355719	3.757085	0.491155	0.971087
STRG.22	-	SM_V10_1	-	1437906	1467777	56.961006	12.731054	25.171219
STRG.23	-	SM_V10_1	.	1477702	1479493	49.095539	6.418148	12.689649
STRG.24	-	SM_V10_1	+	1482306	1484159	14.683996	1.919607	3.795353
STRG.25	-	SM_V10_1	+	1485599	1488792	9.071407	1.185887	2.344677
STRG.26	-	SM_V10_1	.	1506013	1506655	9.779101	1.278406	2.527601
STRG.27	-	SM_V10_1	.	1556650	1557766	39.457928	5.158246	10.198632
STRG.28	-	SM_V10_1	.	1676648	1677577	10.174528	1.330099	2.629807
STRG.29	-	SM_V10_1	.	1756276	1761181	38.843250	5.077891	10.039759
STRG.30	-	SM_V10_1	-	1770923	1776381	4.497333	0.587929	1.162425
STRG.31	-	SM_V10_1	-	2060458	2061423	27.728233	3.624848	7.166873
STRG.32	-	SM_V10_1	.	2062087	2062334	5.260044	0.687641	1.359570
STRG.33	-	SM_V10_1	-	2169359	2175690	670.341187	91.110077	180.138382
