Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	15036	15595	21.887304	1.757174	3.122146
STRG.2	-	SM_V10_1	.	19007	19337	34.876869	2.800012	4.975060
STRG.3	-	SM_V10_1	.	23794	24347	11.912251	0.956349	1.699240
Smp_329140	-	SM_V10_1	-	68427	68783	0.094126	0.007557	0.013427
Smp_315690	-	SM_V10_1	-	83503	131262	8.699391	0.808566	1.436660
Smp_317470	-	SM_V10_1	+	216287	251096	5.663642	1.046287	1.859042
Smp_318880	-	SM_V10_1	+	261046	277059	0.109218	0.008769	0.015580
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000977	0.000078	0.000139
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.080677	0.006477	0.011508
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.080267	0.006444	0.011450
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	4.550386	0.365318	0.649097
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	4.624550	0.371272	0.659676
Smp_317840	-	SM_V10_1	+	738870	742215	0.140187	0.011255	0.019998
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.000486	0.000039	0.000069
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000486	0.000039	0.000069
Smp_319240	-	SM_V10_1	-	1210372	1214751	1.595677	0.128105	0.227618
Smp_319340	-	SM_V10_1	+	1237156	1270054	30.375896	2.452963	4.358424
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.196577	0.015782	0.028041
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	220.543488	17.705847	31.459743
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	18.084339	1.451861	2.579666
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.267985	0.021515	0.038227
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.569388	0.045712	0.081221
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.000214	0.000017	0.000031
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000214	0.000017	0.000031
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.000214	0.000017	0.000031
Smp_164480	-	SM_V10_1	-	2060458	2061423	70.816063	5.685313	10.101663
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.000198	0.000016	0.000028
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000197	0.000016	0.000028
STRG.4	-	SM_V10_1	.	51969	52663	18.568373	1.490721	2.648712
STRG.5	-	SM_V10_1	-	68427	68783	0.094126	0.007557	0.013427
STRG.6	-	SM_V10_1	-	83265	131499	5.261415	1.470497	2.612778
STRG.7	-	SM_V10_1	+	92909	93332	5.172370	0.415252	0.737820
STRG.8	-	SM_V10_1	.	174169	176083	5.658784	0.454304	0.807206
STRG.9	-	SM_V10_1	.	186370	189065	8.007561	0.642870	1.142250
STRG.10	-	SM_V10_1	+	216287	251096	5.456798	1.361631	2.419346
STRG.11	-	SM_V10_1	+	261046	277059	0.109218	0.008769	0.015580
STRG.12	-	SM_V10_1	.	283688	284055	14.666062	1.255970	2.231608
STRG.13	-	SM_V10_1	.	394223	400501	103.140747	8.280427	14.712660
STRG.14	-	SM_V10_1	.	475803	482180	85.473183	6.862026	12.192446
STRG.15	-	SM_V10_1	.	495786	497781	55.088875	4.422689	7.858232
STRG.16	-	SM_V10_1	.	505882	509341	11.274832	0.905176	1.608316
STRG.17	-	SM_V10_1	.	513770	515624	51.594856	4.142179	7.359824
STRG.18	-	SM_V10_1	.	523187	527188	6.946922	0.557719	0.990955
STRG.19	-	SM_V10_1	.	553273	553744	7.556613	0.606667	1.077925
STRG.20	-	SM_V10_1	.	566860	567992	5.226200	0.419575	0.745500
