Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Smp_329140	-	SM_V10_1	-	68427	68783	0.000000	0.000000	0.000000
Smp_315690	-	SM_V10_1	-	83503	131262	0.366287	0.046754	0.068465
Smp_317470	-	SM_V10_1	+	216287	251096	0.211322	0.026974	0.039500
Smp_318880	-	SM_V10_1	+	261046	277059	0.071262	0.009096	0.013320
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000000	0.000000	0.000000
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.000009	0.000001	0.000002
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.438674	0.055994	0.081996
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	1.933369	0.246781	0.361381
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	64.193970	8.193924	11.998980
Smp_317840	-	SM_V10_1	+	738870	742215	0.000029	0.000004	0.000005
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.427264	0.054537	0.079863
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000000	0.000000	0.000000
Smp_319240	-	SM_V10_1	-	1210372	1214751	1.006146	0.128428	0.188066
Smp_319340	-	SM_V10_1	+	1237156	1270054	11.619521	1.510207	2.211509
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.397873	0.050786	0.074369
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	76.713097	9.791905	14.339025
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	5.569610	0.710923	1.041058
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.000000	0.000000	0.000000
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.245207	0.031299	0.045833
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.017454	0.002228	0.003262
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000160	0.000020	0.000030
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.000161	0.000021	0.000030
Smp_164480	-	SM_V10_1	-	2060458	2061423	7.620090	0.972657	1.424335
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.000156	0.000020	0.000029
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000160	0.000020	0.000030
Smp_099150	-	SM_V10_1	-	2169363	2175657	4408.270020	562.685730	823.983032
Smp_099160	-	SM_V10_1	+	2193641	2196693	2433.190674	310.580261	454.806061
Smp_099210	-	SM_V10_1	-	2207872	2223287	0.168202	0.021470	0.031440
Smp_176600	-	SM_V10_1	+	2223386	2268742	80.110184	10.225520	14.974000
Smp_099170	-	SM_V10_1	-	2275135	2281557	92.222534	11.771580	17.238012
Smp_346460	-	SM_V10_1	+	2294481	2349075	5.492645	0.701099	1.026672
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	74.609184	9.523355	13.945766
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	106.056892	13.537441	19.823896
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	81.745323	10.434235	15.279635
Smp_176640	-	SM_V10_1	+	2428451	2436071	37.910465	4.839013	7.086132
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	113.876160	14.535517	21.285454
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	105.830780	13.508579	19.781631
Smp_099300	-	SM_V10_1	+	2538098	2540123	241.029129	30.765730	45.052578
Smp_099310	-	SM_V10_1	-	2541673	2578474	63.033520	8.046974	11.783792
Smp_099320	-	SM_V10_1	+	2584928	2589579	361.350128	46.123886	67.542686
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	18.622042	2.376977	3.480787
Smp_176700	-	SM_V10_1	+	2733118	2733734	0.000006	0.000001	0.000001
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.000006	0.000001	0.000001
Smp_336800	-	SM_V10_1	+	2766745	2834261	5.268818	0.672529	0.984835
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	1480.520142	188.978317	276.735229
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	48.496201	6.190210	9.064792
Smp_337450	-	SM_V10_1	+	3087513	3093760	0.000000	0.000000	0.000000
Smp_176760	Smp_176760	SM_V10_1	-	3155466	3167640	190.107056	24.265873	35.534348
Smp_241980	Smp_241980	SM_V10_1	+	3177719	3308862	13.415970	1.712457	2.507680
Smp_176780	Smp_176780	SM_V10_1	-	3311286	3359141	16.982861	2.167747	3.174395
Smp_341680	-	SM_V10_1	+	3371808	3380218	87.837166	11.211817	16.418308
Smp_099570	-	SM_V10_1	-	3380279	3384824	444.068726	56.808613	83.189133
Smp_346480	-	SM_V10_1	+	3402468	3456395	22.206013	2.834447	4.150693
Smp_241990	Smp_241990	SM_V10_1	-	3460003	3465963	64.961166	8.291851	12.142383
Smp_345330	Smp_345330	SM_V10_1	+	3474618	3517486	19.636164	2.506423	3.670344
Smp_085010	Smp_085010	SM_V10_1	+	3593248	3601272	88.746033	12.996040	19.031082
Smp_168290	Smp_168290	SM_V10_1	+	3609310	3609645	0.000000	0.000000	0.000000
Smp_345790	Smp_345790	SM_V10_1	+	3632838	3639272	0.000002	0.000000	0.000000
Smp_103610	Smp_103610	SM_V10_1	-	3735826	3738545	244.264755	31.178736	45.657372
Smp_179960	Smp_179960	SM_V10_1	+	3755434	3755719	0.000000	0.000000	0.000000
Smp_333870	Smp_333870	SM_V10_1	+	3756269	3758636	0.000000	0.000000	0.000000
Smp_333930	Smp_333930	SM_V10_1	-	3777641	3779938	0.045228	0.005773	0.008454
Smp_333220	Smp_333220	SM_V10_1	-	3794812	3796404	0.000002	0.000000	0.000000
Smp_334070	Smp_334070	SM_V10_1	-	3807234	3807464	0.000002	0.000000	0.000000
Smp_334240	Smp_334240	SM_V10_1	-	3831754	3834036	0.348525	0.044487	0.065145
Smp_067060	Smp_067060	SM_V10_1	-	3896819	3899577	352.841064	45.037762	65.952187
Smp_344940	-	SM_V10_1	+	3951341	3954669	0.000000	0.000000	0.000000
Smp_067090	-	SM_V10_1	-	3957512	3964977	52.548508	14.482598	21.207960
Smp_158430	Smp_158430	SM_V10_1	-	3973642	3998267	92.933029	11.862269	17.370815
Smp_158440	-	SM_V10_1	-	4013009	4027327	25.875507	3.316420	4.856484
Smp_200460	-	SM_V10_1	-	4030097	4049167	22.489855	2.870677	4.203749
Smp_173020	Smp_173020	SM_V10_1	-	4065098	4098671	60.275032	7.693698	11.266462
Smp_092950	Smp_092950	SM_V10_1	-	4105302	4160070	68.975983	8.804316	12.892822
Smp_326440	-	SM_V10_1	+	4158457	4161586	27.605106	3.523604	5.159879
Smp_092930	-	SM_V10_1	+	4167888	4177847	59.393421	7.581166	11.101673
Smp_244890	Smp_244890	SM_V10_1	+	4204724	4233186	4.444211	0.567273	0.830701
Smp_244880	-	SM_V10_1	+	4246147	4252859	10.511310	1.341697	1.964749
Smp_160410	Smp_160410	SM_V10_1	-	4265476	4275954	189.249374	24.156395	35.374031
Smp_347660	-	SM_V10_1	+	4278988	4293591	180.165726	22.996929	33.676140
Smp_306440	Smp_306440	SM_V10_1	-	4296858	4341423	44.045437	5.622100	8.232865
Smp_328690	-	SM_V10_1	+	4345568	4390603	24.857098	3.172840	4.646228
Smp_213650	Smp_213650	SM_V10_1	+	4401689	4404516	342.009308	43.655163	63.927547
