Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	15028	15594	15.382071	1.384395	2.239490
STRG.2	-	SM_V10_1	.	19000	19294	29.169508	2.625272	4.246816
STRG.3	-	SM_V10_1	.	23786	24354	8.825286	0.794280	1.284881
Smp_329140	-	SM_V10_1	-	68427	68783	0.000000	0.000000	0.000000
Smp_315690	-	SM_V10_1	-	83503	131262	5.960602	0.643569	1.041081
Smp_317470	-	SM_V10_1	+	216287	251096	3.486457	0.611211	0.988736
Smp_318880	-	SM_V10_1	+	261046	277059	0.058177	0.005237	0.008471
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.055322	0.004979	0.008054
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	1.083411	0.097508	0.157735
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.536031	0.048243	0.078041
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	0.476893	0.042921	0.069431
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	3.140213	0.282621	0.457186
Smp_317840	-	SM_V10_1	+	738870	742215	0.292196	0.026298	0.042542
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.001067	0.000096	0.000155
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.001067	0.000096	0.000155
Smp_319240	-	SM_V10_1	-	1210372	1214751	1.829661	0.164670	0.266382
Smp_319340	-	SM_V10_1	+	1237156	1270054	18.125784	1.637258	2.648538
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.152321	0.013709	0.022177
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	41.037453	3.693393	5.974680
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	14.192511	1.277334	2.066301
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.150308	0.013528	0.021883
Smp_311250	-	SM_V10_1	+	1806072	1815504	1.673831	0.150646	0.243695
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.000430	0.000039	0.000063
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000429	0.000039	0.000062
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.000430	0.000039	0.000063
Smp_164480	-	SM_V10_1	-	2060458	2061423	30.250149	2.722531	4.404149
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.003557	0.000320	0.000518
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000491	0.000044	0.000071
Smp_099150	-	SM_V10_1	-	2169363	2175657	2160.355713	194.433182	314.528198
Smp_099160	-	SM_V10_1	+	2193641	2196693	2853.717285	256.836090	415.475281
Smp_099210	-	SM_V10_1	-	2207872	2223287	1.835211	0.165170	0.267190
Smp_176600	-	SM_V10_1	+	2223386	2268742	179.220657	16.129959	26.092903
Smp_099170	-	SM_V10_1	-	2275135	2281557	187.564774	16.880932	27.307728
Smp_346460	-	SM_V10_1	+	2294481	2349075	77.323738	6.959178	11.257634
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	178.625778	16.076416	26.006290
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	260.032074	23.403027	37.858311
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	158.705841	14.283612	23.106129
Smp_176640	-	SM_V10_1	+	2428451	2436071	230.731598	20.765968	33.592426
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	95.596153	8.603705	13.917932
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	385.441498	34.689945	56.116783
Smp_099300	-	SM_V10_1	+	2538098	2540123	600.935852	54.084549	87.490807
Smp_099310	-	SM_V10_1	-	2541673	2578474	243.063370	21.878565	35.392239
Smp_099320	-	SM_V10_1	+	2584928	2589579	1775.144531	159.763977	258.444946
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	59.629566	5.366693	8.681523
Smp_176700	-	SM_V10_1	+	2733118	2733734	0.000956	0.000086	0.000139
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.000956	0.000086	0.000139
Smp_336800	-	SM_V10_1	+	2766745	2834261	8.588406	0.772961	1.250394
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	3964.847168	356.838409	577.245728
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	188.111679	16.930153	27.387352
Smp_337450	-	SM_V10_1	+	3087513	3093760	0.074713	0.006724	0.010878
Smp_176760	Smp_176760	SM_V10_1	-	3155466	3167640	312.715454	28.144560	45.528530
Smp_241980	Smp_241980	SM_V10_1	+	3177719	3308862	42.345970	3.811160	6.165189
Smp_176780	Smp_176780	SM_V10_1	-	3311286	3359141	29.586216	2.662776	4.307485
Smp_341680	-	SM_V10_1	+	3371808	3380218	231.321777	20.819084	33.678349
Smp_099570	-	SM_V10_1	-	3380279	3384824	898.753601	80.971329	130.984665
Smp_346480	-	SM_V10_1	+	3402468	3456395	91.679550	8.251209	13.347711
Smp_241990	Smp_241990	SM_V10_1	-	3460003	3465963	19.388096	1.744939	2.822731
Smp_345330	Smp_345330	SM_V10_1	+	3474618	3517486	57.669468	5.190283	8.396151
Smp_085010	Smp_085010	SM_V10_1	+	3593248	3601272	516.811584	50.703972	82.022148
Smp_168290	Smp_168290	SM_V10_1	+	3609310	3609645	0.481168	0.043393	0.070196
STRG.4	-	SM_V10_1	.	52048	53098	10.462030	0.941588	1.523177
STRG.5	-	SM_V10_1	-	83503	131262	5.306352	1.269182	2.053114
STRG.6	-	SM_V10_1	.	96845	99671	114.523590	10.307185	16.673595
STRG.7	-	SM_V10_1	.	113765	114063	99.942284	8.994860	14.550689
STRG.8	-	SM_V10_1	+	216287	251096	6.473227	1.166038	1.886262
STRG.9	-	SM_V10_1	.	252159	252714	8.211673	0.739056	1.195546
STRG.10	-	SM_V10_1	+	261046	277059	0.058177	0.005237	0.008471
