Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	15007	15751	6.811410	0.518389	0.992315
STRG.2	-	SM_V10_1	.	19008	19295	14.632664	1.113633	2.131748
STRG.3	-	SM_V10_1	.	30064	30794	5.877764	0.447333	0.856297
Smp_329140	-	SM_V10_1	-	68427	68783	10.004202	0.761380	1.457454
Smp_315690	-	SM_V10_1	-	83503	131262	74.326958	6.362384	12.179056
Smp_317470	-	SM_V10_1	+	216287	251096	49.691189	6.706112	12.837030
Smp_318880	-	SM_V10_1	+	261046	277059	0.609425	0.046403	0.088827
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.513033	0.039045	0.074741
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	5805.668457	441.914764	845.925842
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	4027.657471	306.528778	586.766113
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	1779.736084	135.448532	259.279449
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	14939.237305	1136.965088	2176.410889
Smp_317840	-	SM_V10_1	+	738870	742215	0.012744	0.001170	0.002240
Smp_165590	-	SM_V10_1	-	1046763	1049597	2.843362	0.217779	0.416879
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.302972	0.023058	0.044138
Smp_319240	-	SM_V10_1	-	1210372	1214751	2.785635	0.212003	0.405823
Smp_319340	-	SM_V10_1	+	1237156	1270054	27.055191	2.088758	3.998360
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	6804.638184	517.873535	991.328247
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	119.263588	9.076671	17.374821
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	38.022816	2.893763	5.539324
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.613835	0.046717	0.089426
Smp_311250	-	SM_V10_1	+	1806072	1815504	2.275431	0.173174	0.331494
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	503.617950	38.328571	73.369637
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.005406	0.000411	0.000788
Smp_078490	-	SM_V10_1	+	2040271	2042090	32.791946	2.495663	4.777269
Smp_164480	-	SM_V10_1	-	2060458	2061423	60.525101	4.607697	8.820184
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	2953.496094	224.778671	430.277740
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	31.874802	2.426102	4.644113
Smp_099150	-	SM_V10_1	-	2169363	2175657	1548.860596	117.878090	225.645584
Smp_099160	-	SM_V10_1	+	2193641	2196693	2403.203125	182.898087	350.108734
Smp_099210	-	SM_V10_1	-	2207872	2223287	2.248421	0.171118	0.327559
Smp_176600	-	SM_V10_1	+	2223386	2268742	349.978668	26.635464	50.986362
Smp_099170	-	SM_V10_1	-	2275135	2281557	105.741280	8.047543	15.404835
Smp_346460	-	SM_V10_1	+	2294481	2349075	70.935677	5.398628	10.334208
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	172.225403	13.107965	25.091639
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	283.415894	21.569641	41.289223
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	174.731140	13.298082	25.455568
Smp_176640	-	SM_V10_1	+	2428451	2436071	102.320633	7.787211	14.906501
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	201.312973	15.321119	29.328121
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	433.519623	32.993431	63.156963
Smp_099300	-	SM_V10_1	+	2538098	2540123	366.807617	27.916508	53.438576
Smp_099310	-	SM_V10_1	-	2541673	2578474	293.979858	22.378035	42.836674
