Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Smp_329140	-	SM_V10_1	-	68427	68783	0.943978	0.162524	0.291417
Smp_315690	-	SM_V10_1	-	83503	131262	0.581578	0.100130	0.179540
Smp_317470	-	SM_V10_1	+	216287	251096	0.363160	0.062525	0.112112
Smp_318880	-	SM_V10_1	+	261046	277059	0.022834	0.003931	0.007049
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000000	0.000000	0.000000
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.194030	0.033406	0.059899
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.396303	0.068231	0.122344
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	0.367382	0.063252	0.113415
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	0.454721	0.078289	0.140378
Smp_317840	-	SM_V10_1	+	738870	742215	0.028098	0.004838	0.008674
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.000001	0.000000	0.000000
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000001	0.000000	0.000000
Smp_319240	-	SM_V10_1	-	1210372	1214751	2.237517	0.385232	0.690749
Smp_319340	-	SM_V10_1	+	1237156	1270054	15.495127	2.719354	4.875991
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.035760	0.006157	0.011040
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	86.790062	14.942612	26.793144
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	12.606702	2.170491	3.891842
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.000000	0.000000	0.000000
Smp_311250	-	SM_V10_1	+	1806072	1815504	1.576618	0.271446	0.486721
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.000000	0.000000	0.000000
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000002	0.000000	0.000001
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.000002	0.000000	0.000001
Smp_164480	-	SM_V10_1	-	2060458	2061423	4.336440	0.746603	1.338712
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.001218	0.000210	0.000376
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000000	0.000000	0.000000
STRG.1	-	SM_V10_1	.	51975	52888	10.029256	1.726733	3.096153
STRG.2	-	SM_V10_1	-	68427	68783	0.943978	0.162524	0.291417
STRG.3	-	SM_V10_1	-	83753	86117	2.235589	0.384901	0.690153
STRG.4	-	SM_V10_1	-	120832	123178	2.376027	0.409080	0.733508
STRG.5	-	SM_V10_1	.	187133	189083	6.523011	1.123064	2.013732
STRG.6	-	SM_V10_1	+	224368	226714	2.100873	0.361706	0.648565
STRG.7	-	SM_V10_1	+	248433	250789	2.112134	0.363645	0.652041
STRG.8	-	SM_V10_1	+	261046	277059	0.022834	0.003931	0.007049
STRG.9	-	SM_V10_1	.	394195	400498	50.740303	8.735938	15.664146
STRG.10	-	SM_V10_1	.	466760	468142	13.654584	2.378790	4.265337
STRG.11	-	SM_V10_1	.	475803	482158	56.985313	9.811139	17.592056
STRG.12	-	SM_V10_1	.	495859	497782	25.373640	4.368570	7.833150
STRG.13	-	SM_V10_1	+	711273	712371	1.606819	0.276646	0.496045
STRG.14	-	SM_V10_1	+	738870	742215	0.028098	0.004838	0.008674
STRG.15	-	SM_V10_1	.	806988	807526	64.436325	11.093977	19.892275
STRG.16	-	SM_V10_1	+	1228169	1270054	17.406939	7.848646	14.073169
STRG.17	-	SM_V10_1	.	1283909	1285882	14.541274	2.503566	4.489068
STRG.18	-	SM_V10_1	-	1437906	1467765	66.235870	14.181581	25.428566
STRG.19	-	SM_V10_1	.	1477672	1479890	61.462124	10.581910	18.974102
STRG.20	-	SM_V10_1	.	1480154	1482033	9.750067	1.678665	3.009964
STRG.21	-	SM_V10_1	+	1484175	1488793	19.193089	3.528308	6.326503
STRG.22	-	SM_V10_1	.	1516528	1517109	4.836770	0.832745	1.493170
