Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	15099	15592	14.268533	2.117763	4.699688
STRG.2	-	SM_V10_1	.	18947	19303	16.361696	2.428435	5.389122
STRG.3	-	SM_V10_1	.	23955	24354	9.479003	1.406892	3.122140
Smp_329140	-	SM_V10_1	-	68427	68783	0.252101	0.037417	0.083036
Smp_315690	-	SM_V10_1	-	83503	131262	1.344808	0.199599	0.442945
Smp_317470	-	SM_V10_1	+	216287	251096	1.179127	0.175008	0.388374
Smp_318880	-	SM_V10_1	+	261046	277059	0.034127	0.005065	0.011241
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000244	0.000036	0.000080
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.518055	0.076891	0.170634
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.592799	0.087984	0.195253
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	3.714408	0.551300	1.223430
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	0.457385	0.067886	0.150651
Smp_317840	-	SM_V10_1	+	738870	742215	0.296267	0.043973	0.097583
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.000225	0.000033	0.000074
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000225	0.000033	0.000074
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.982421	0.145813	0.323584
Smp_319340	-	SM_V10_1	+	1237156	1270054	24.959044	3.746534	8.314216
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.000177	0.000026	0.000058
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	147.639816	21.912987	48.628761
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	12.287051	1.823668	4.047039
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.000492	0.000073	0.000162
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.603793	0.089616	0.198874
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.000142	0.000021	0.000047
