Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	18984	19240	6.611872	0.688877	1.095138
Smp_329140	-	SM_V10_1	-	68427	68783	0.000008	0.000001	0.000001
Smp_315690	-	SM_V10_1	-	83503	131262	0.545204	0.056804	0.090303
Smp_317470	-	SM_V10_1	+	216287	251096	0.332759	0.034669	0.055116
Smp_318880	-	SM_V10_1	+	261046	277059	0.025270	0.002633	0.004186
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000000	0.000000	0.000000
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.096535	0.010058	0.015989
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.193001	0.020108	0.031967
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	1.573244	0.163913	0.260580
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	41.792622	4.354287	6.922200
Smp_317840	-	SM_V10_1	+	738870	742215	0.055589	0.005792	0.009207
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.000000	0.000000	0.000000
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000000	0.000000	0.000000
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.959593	0.099978	0.158939
Smp_319340	-	SM_V10_1	+	1237156	1270054	15.286153	1.618035	2.572261
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.200774	0.020918	0.033255
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	106.929115	11.140724	17.710894
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	6.378952	0.664610	1.056559
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.000016	0.000002	0.000003
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.488085	0.050853	0.080843
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.000051	0.000005	0.000008
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000050	0.000005	0.000008
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.000050	0.000005	0.000008
Smp_164480	-	SM_V10_1	-	2060458	2061423	3.993295	0.416057	0.661423
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.000049	0.000005	0.000008
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000047	0.000005	0.000008
Smp_099150	-	SM_V10_1	-	2169363	2175657	5218.876953	543.744019	864.413574
Smp_099160	-	SM_V10_1	+	2193641	2196693	2518.641846	262.412109	417.167969
Smp_099210	-	SM_V10_1	-	2207872	2223287	0.353853	0.036948	0.058738
Smp_176600	-	SM_V10_1	+	2223386	2268742	104.977577	10.937398	17.387657
Smp_099170	-	SM_V10_1	-	2275135	2281557	100.565346	10.477695	16.656851
Smp_346460	-	SM_V10_1	+	2294481	2349075	8.512625	0.886913	1.409964
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	90.976128	9.478615	15.068568
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	153.805908	16.024721	25.475197
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	96.648041	10.069560	16.008018
Smp_176640	-	SM_V10_1	+	2428451	2436071	41.493546	4.323127	6.872663
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	163.386993	17.022955	27.062132
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	128.072281	13.343587	21.212883
Smp_099300	-	SM_V10_1	+	2538098	2540123	254.491333	26.514927	42.151936
Smp_099310	-	SM_V10_1	-	2541673	2578474	72.041008	7.506820	11.933920
Smp_099320	-	SM_V10_1	+	2584928	2589579	448.364868	46.714211	74.263618
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	36.957722	3.850549	6.121385
Smp_176700	-	SM_V10_1	+	2733118	2733734	0.000142	0.000015	0.000024
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.000142	0.000015	0.000024
Smp_336800	-	SM_V10_1	+	2766745	2834261	10.134557	1.055899	1.678608
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	1999.505737	208.324371	331.182373
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	75.394714	7.855219	12.487785
Smp_337450	-	SM_V10_1	+	3087513	3093760	0.000127	0.000013	0.000021
Smp_176760	Smp_176760	SM_V10_1	-	3155466	3167640	252.147903	26.270769	41.763786
Smp_241980	Smp_241980	SM_V10_1	+	3177719	3308862	19.447918	2.026238	3.221200
Smp_176780	Smp_176780	SM_V10_1	-	3311286	3359141	21.030203	2.191093	3.483277
Smp_341680	-	SM_V10_1	+	3371808	3380218	96.456963	10.049651	15.976369
Smp_099570	-	SM_V10_1	-	3380279	3384824	500.251556	52.120178	82.857719
Smp_346480	-	SM_V10_1	+	3402468	3456395	32.436836	3.379528	5.372582
Smp_241990	Smp_241990	SM_V10_1	-	3460003	3465963	78.187111	8.146154	12.950297
STRG.2	-	SM_V10_1	.	52125	53415	7.306267	0.761225	1.210152
STRG.3	-	SM_V10_1	-	83742	86090	2.118202	0.220691	0.350842
STRG.4	-	SM_V10_1	-	120821	123151	1.879975	0.195871	0.311384
STRG.5	-	SM_V10_1	.	186360	189062	6.934934	0.722537	1.148648
STRG.6	-	SM_V10_1	+	224395	226726	1.784472	0.185920	0.295566
STRG.7	-	SM_V10_1	+	248460	250800	1.901193	0.198081	0.314899
STRG.8	-	SM_V10_1	+	261046	277059	0.025270	0.002633	0.004186
STRG.9	-	SM_V10_1	.	283688	284048	5.298233	0.552012	0.877558
STRG.10	-	SM_V10_1	.	394195	400498	85.615761	8.920130	14.180719
STRG.11	-	SM_V10_1	.	475800	482191	82.691689	8.615477	13.696399
STRG.12	-	SM_V10_1	.	488541	490895	7.068043	0.736405	1.170695
STRG.13	-	SM_V10_1	.	495775	499106	28.279627	2.946396	4.684014
STRG.14	-	SM_V10_1	.	513774	516949	26.458508	2.756657	4.382379
STRG.15	-	SM_V10_1	+	619949	625929	2.755928	0.287134	0.456470
STRG.16	-	SM_V10_1	.	682461	692332	55.861919	5.820138	9.252528
STRG.17	-	SM_V10_1	+	703565	713645	16.386581	4.374196	6.953849
STRG.18	-	SM_V10_1	+	738870	742215	0.055589	0.005792	0.009207
