Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	12561	13106	5.257020	0.458728	0.922188
STRG.2	-	SM_V10_1	.	15007	15748	7.998435	0.697944	1.403088
STRG.3	-	SM_V10_1	.	18755	19326	7.072481	0.617145	1.240657
STRG.4	-	SM_V10_1	.	23765	24354	7.600469	0.663217	1.333277
Smp_329140	-	SM_V10_1	-	68427	68783	0.282913	0.024687	0.049629
Smp_315690	-	SM_V10_1	-	83503	131262	284.981049	27.126883	54.533649
Smp_317470	-	SM_V10_1	+	216287	251096	193.709564	39.968037	80.348442
Smp_318880	-	SM_V10_1	+	261046	277059	0.122771	0.010833	0.021777
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000749	0.000065	0.000131
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	5903.522461	515.237061	1035.790161
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	4320.873535	377.039520	757.969177
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	2012.456055	175.606949	353.025726
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	8088.433594	705.798401	1418.878906
Smp_317840	-	SM_V10_1	+	738870	742215	0.278621	0.024503	0.049259
Smp_165590	-	SM_V10_1	-	1046763	1049597	7.548366	0.658671	1.324137
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.624739	0.054515	0.109592
Smp_319240	-	SM_V10_1	-	1210372	1214751	2.048160	0.178722	0.359289
Smp_319340	-	SM_V10_1	+	1237156	1270054	23.702869	2.102877	4.227451
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	5332.864258	465.345795	935.492920
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	136.790146	11.936311	23.995773
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	23.124599	2.017853	4.056525
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.017785	0.001552	0.003120
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.070830	0.006181	0.012425
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	945.691162	82.521027	165.893463
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.070611	0.006162	0.012387
Smp_078490	-	SM_V10_1	+	2040271	2042090	11.430196	0.997601	2.005495
Smp_164480	-	SM_V10_1	-	2060458	2061423	34.864254	3.050898	6.133274
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	1342.297485	117.128891	235.466263
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	49.618717	4.329933	8.704539
Smp_099150	-	SM_V10_1	-	2169363	2175657	1658.404541	144.720428	290.934021
