Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	19017	19296	6.664858	0.811972	1.264638
Smp_329140	-	SM_V10_1	-	68427	68783	0.000000	0.000000	0.000000
Smp_315690	-	SM_V10_1	-	83503	131262	0.188399	0.022952	0.035748
Smp_317470	-	SM_V10_1	+	216287	251096	0.133586	0.016275	0.025348
Smp_318880	-	SM_V10_1	+	261046	277059	0.047490	0.005786	0.009011
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000000	0.000000	0.000000
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.081683	0.009951	0.015499
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.000012	0.000001	0.000002
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	4.531541	0.552073	0.859847
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	81.510025	9.930277	15.466293
Smp_317840	-	SM_V10_1	+	738870	742215	0.000000	0.000000	0.000000
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.091341	0.011128	0.017332
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000000	0.000000	0.000000
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.417303	0.050840	0.079182
Smp_319340	-	SM_V10_1	+	1237156	1270054	15.309280	1.888351	2.941085
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.198188	0.024145	0.037606
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	83.961517	10.228940	15.931458
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	5.865546	0.714593	1.112971
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.000000	0.000000	0.000000
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.779221	0.094932	0.147855
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.000195	0.000024	0.000037
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000206	0.000025	0.000039
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.000206	0.000025	0.000039
Smp_164480	-	SM_V10_1	-	2060458	2061423	7.517270	0.915821	1.426381
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.000206	0.000025	0.000039
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000206	0.000025	0.000039
Smp_099150	-	SM_V10_1	-	2169363	2175657	4827.888184	588.176331	916.077942
Smp_099160	-	SM_V10_1	+	2193641	2196693	2228.240479	271.464081	422.802246
Smp_099210	-	SM_V10_1	-	2207872	2223287	0.485859	0.059192	0.092190
Smp_176600	-	SM_V10_1	+	2223386	2268742	96.438965	11.749054	18.299019
Smp_099170	-	SM_V10_1	-	2275135	2281557	84.239563	10.262814	15.984216
Smp_346460	-	SM_V10_1	+	2294481	2349075	7.257610	0.884187	1.377111
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	84.597145	10.306377	16.052065
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	130.277740	15.871593	24.719830
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	74.617126	9.090523	14.158386
Smp_176640	-	SM_V10_1	+	2428451	2436071	42.800880	5.214385	8.121345
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	166.343109	20.265398	31.563128
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	84.675171	10.315884	16.066870
Smp_099300	-	SM_V10_1	+	2538098	2540123	226.724411	27.621584	43.020306
Smp_099310	-	SM_V10_1	-	2541673	2578474	73.366699	8.939512	13.923188
Smp_099320	-	SM_V10_1	+	2584928	2589579	441.119202	53.742565	83.703438
