Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	12561	13058	5.598730	0.413923	0.830920
STRG.2	-	SM_V10_1	.	15007	15586	13.429953	0.992898	1.993168
STRG.3	-	SM_V10_1	.	18755	19276	8.566601	0.633343	1.271388
STRG.4	-	SM_V10_1	.	23765	24338	7.122666	0.526590	1.057090
Smp_329140	-	SM_V10_1	-	68427	68783	0.000000	0.000000	0.000000
Smp_315690	-	SM_V10_1	-	83503	131262	391.750854	31.009829	62.249889
Smp_317470	-	SM_V10_1	+	216287	251096	265.469391	52.287128	104.962471
Smp_318880	-	SM_V10_1	+	261046	277059	0.093602	0.007397	0.014849
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.001829	0.000135	0.000271
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	5600.941406	414.170807	831.416687
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	4172.894043	308.508881	619.308289
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	1690.635742	124.991447	250.910919
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	7338.462891	542.544434	1089.117065
Smp_317840	-	SM_V10_1	+	738870	742215	0.136481	0.010510	0.021098
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.260071	0.019227	0.038598
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.284183	0.021010	0.042176
Smp_319240	-	SM_V10_1	-	1210372	1214751	1.565771	0.115760	0.232379
Smp_319340	-	SM_V10_1	+	1237156	1270054	25.727455	1.909237	3.832649
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	6323.347656	467.495392	938.461670
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	148.598633	10.986139	22.053846
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	21.214190	1.568400	3.148444
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.109714	0.008111	0.016283
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.090747	0.006709	0.013468
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	727.661926	53.797230	107.993889
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.063935	0.004727	0.009489
Smp_078490	-	SM_V10_1	+	2040271	2042090	7.296523	0.540024	1.084058
Smp_164480	-	SM_V10_1	-	2060458	2061423	46.359394	3.436115	6.897741
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	1232.548462	91.124306	182.925171
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	87.065445	6.437476	12.922747
Smp_099150	-	SM_V10_1	-	2169363	2175657	2116.350586	156.473785	314.109344
Smp_099160	-	SM_V10_1	+	2193641	2196693	4936.075684	364.932129	732.573792
Smp_099210	-	SM_V10_1	-	2207872	2223287	4.035545	0.298354	0.598924
Smp_176600	-	SM_V10_1	+	2223386	2268742	362.995758	26.836866	53.872986
Smp_099170	-	SM_V10_1	-	2275135	2281557	150.658020	11.138392	22.359482
Smp_346460	-	SM_V10_1	+	2294481	2349075	80.105995	5.922367	11.888703
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	160.524185	11.867813	23.823740
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	331.816223	24.531713	49.245564
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	209.923218	15.519964	31.155159
Smp_176640	-	SM_V10_1	+	2428451	2436071	59.617466	4.407616	8.847957
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	277.341156	20.504282	41.160801
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	277.388245	20.507763	41.167793
Smp_099300	-	SM_V10_1	+	2538098	2540123	275.893341	20.397242	40.945923
Smp_099310	-	SM_V10_1	-	2541673	2578474	342.361725	25.311579	50.811081
Smp_099320	-	SM_V10_1	+	2584928	2589579	1439.202759	106.403488	213.596970
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	86.553970	6.399076	12.845662
Smp_176700	-	SM_V10_1	+	2733118	2733734	4394.306152	324.878235	652.168579
Smp_323110	-	SM_V10_1	+	2742388	2743153	200.605087	14.831060	29.772236
Smp_336800	-	SM_V10_1	+	2766745	2834261	53.836876	3.980248	7.990047
