Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	12439	13140	10.987867	0.711914	1.464529
STRG.2	-	SM_V10_1	.	15007	15750	14.770212	0.956975	1.968663
STRG.3	-	SM_V10_1	.	18755	19364	17.297203	1.120701	2.305475
STRG.4	-	SM_V10_1	.	23765	24340	12.978492	0.840888	1.729851
Smp_329140	-	SM_V10_1	-	68427	68783	0.462185	0.029945	0.061603
Smp_315690	-	SM_V10_1	-	83503	131262	18.450937	1.198247	2.465001
Smp_317470	-	SM_V10_1	+	216287	251096	11.417288	1.443066	2.968634
Smp_318880	-	SM_V10_1	+	261046	277059	0.080558	0.005219	0.010737
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000031	0.000002	0.000004
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	1.022874	0.066273	0.136335
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	1.200103	0.077756	0.159957
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	7.705029	0.499216	1.026973
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	5.829266	0.377683	0.776960
Smp_317840	-	SM_V10_1	+	738870	742215	0.678094	0.043934	0.090380
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.319359	0.020692	0.042566
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000045	0.000003	0.000006
Smp_319240	-	SM_V10_1	-	1210372	1214751	3.627110	0.235004	0.483443
Smp_319340	-	SM_V10_1	+	1237156	1270054	43.322033	2.811146	5.783010
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.157474	0.010203	0.020989
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	272.181244	17.634867	36.277954
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	29.461153	1.908815	3.926760
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.184057	0.011925	0.024532
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.204460	0.013247	0.027252
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.001586	0.000103	0.000211
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.001587	0.000103	0.000212
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.001588	0.000103	0.000212
Smp_164480	-	SM_V10_1	-	2060458	2061423	52.082668	3.374490	6.941907
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.347086	0.022488	0.046262
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.001587	0.000103	0.000212
Smp_099150	-	SM_V10_1	-	2169363	2175657	2846.810303	184.447388	379.440002
Smp_099160	-	SM_V10_1	+	2193641	2196693	3884.011963	251.648636	517.684509
Smp_099210	-	SM_V10_1	-	2207872	2223287	2.846154	0.184405	0.379353
Smp_176600	-	SM_V10_1	+	2223386	2268742	340.137177	22.037794	45.335529
Smp_099170	-	SM_V10_1	-	2275135	2281557	237.126495	15.363639	31.605646
Smp_346460	-	SM_V10_1	+	2294481	2349075	118.108391	7.652349	15.742197
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	298.124329	19.316332	39.737015
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	483.380524	31.318661	64.427864
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	277.844421	18.001789	37.032776
Smp_176640	-	SM_V10_1	+	2428451	2436071	284.539398	18.435562	37.925121
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	112.274414	7.274360	14.964609
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	493.070465	31.946505	65.719452
Smp_099300	-	SM_V10_1	+	2538098	2540123	564.465027	36.572197	75.235291
Smp_099310	-	SM_V10_1	-	2541673	2578474	409.867401	26.560171	54.638840
Smp_099320	-	SM_V10_1	+	2584928	2589579	1711.916138	110.917221	228.175797
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	159.168243	10.312654	21.214901
Smp_176700	-	SM_V10_1	+	2733118	2733734	0.002014	0.000130	0.000268
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.002015	0.000131	0.000269
Smp_336800	-	SM_V10_1	+	2766745	2834261	15.217015	0.985924	2.028215
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	3808.078369	246.728851	507.563660
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	310.998077	20.149845	41.451694
Smp_337450	-	SM_V10_1	+	3087513	3093760	0.001736	0.000112	0.000231
Smp_176760	Smp_176760	SM_V10_1	-	3155466	3167640	428.931244	27.790838	57.170528
Smp_241980	Smp_241980	SM_V10_1	+	3177719	3308862	93.182297	6.037364	12.419897
Smp_176780	Smp_176780	SM_V10_1	-	3311286	3359141	66.605171	4.315409	8.877538
Smp_341680	-	SM_V10_1	+	3371808	3380218	337.168427	21.845448	44.939838
Smp_099570	-	SM_V10_1	-	3380279	3384824	1184.143799	76.721741	157.829803
Smp_346480	-	SM_V10_1	+	3402468	3456395	177.318817	11.488645	23.634115
Smp_241990	Smp_241990	SM_V10_1	-	3460003	3465963	38.802094	2.514022	5.171776
Smp_345330	Smp_345330	SM_V10_1	+	3474618	3517486	106.741409	6.915872	14.227137
Smp_085010	Smp_085010	SM_V10_1	+	3593248	3601272	713.549011	50.659546	104.215393
Smp_168290	Smp_168290	SM_V10_1	+	3609310	3609645	1.708333	0.110684	0.227697
Smp_345790	Smp_345790	SM_V10_1	+	3632838	3639272	0.001833	0.000119	0.000244
Smp_103610	Smp_103610	SM_V10_1	-	3735826	3738545	18064.812500	1170.435425	2407.786865
Smp_179960	Smp_179960	SM_V10_1	+	3755434	3755719	0.000114	0.000007	0.000015
Smp_333870	Smp_333870	SM_V10_1	+	3756269	3758636	0.000114	0.000007	0.000015
Smp_333930	Smp_333930	SM_V10_1	-	3777641	3779938	0.023324	0.001511	0.003109
Smp_333220	Smp_333220	SM_V10_1	-	3794812	3796404	0.023323	0.001511	0.003109
Smp_334070	Smp_334070	SM_V10_1	-	3807234	3807464	0.023323	0.001511	0.003109
Smp_334240	Smp_334240	SM_V10_1	-	3831754	3834036	0.023323	0.001511	0.003109
Smp_067060	Smp_067060	SM_V10_1	-	3896819	3899577	13403.752930	868.441162	1786.532715
Smp_344940	-	SM_V10_1	+	3951341	3954669	1.324484	0.085815	0.176535
Smp_067090	-	SM_V10_1	-	3957512	3964977	126.621719	16.306231	33.544720
Smp_158430	Smp_158430	SM_V10_1	-	3973642	3998267	320.193787	20.745644	42.677353
Smp_158440	-	SM_V10_1	-	4013009	4027327	161.178848	10.483306	21.565964
Smp_200460	-	SM_V10_1	-	4030097	4049167	3.035444	0.196700	0.404645
Smp_173020	Smp_173020	SM_V10_1	-	4065098	4098671	48.065132	3.114183	6.406410
Smp_092950	Smp_092950	SM_V10_1	-	4105302	4160070	265.409088	17.196093	35.375320
Smp_326440	-	SM_V10_1	+	4158457	4161586	38.061192	2.466019	5.073025
Smp_092930	-	SM_V10_1	+	4167888	4177847	167.781677	10.870726	22.362951
Smp_244890	Smp_244890	SM_V10_1	+	4204724	4233186	29.423779	2.523882	5.192060
Smp_244880	-	SM_V10_1	+	4246147	4252859	75.902840	4.917813	10.116787
Smp_160410	Smp_160410	SM_V10_1	-	4265476	4275954	655.482727	42.469318	87.366692
Smp_347660	-	SM_V10_1	+	4278988	4293591	1084.198853	70.246216	144.508545
Smp_306440	Smp_306440	SM_V10_1	-	4296858	4341423	249.371262	16.156988	33.237701
Smp_328690	-	SM_V10_1	+	4345568	4390603	26.923813	1.744418	3.588567
Smp_213650	Smp_213650	SM_V10_1	+	4401689	4404516	952.160950	61.691360	126.909737
Smp_213640	Smp_213640	SM_V10_1	+	4406136	4413416	431.198700	27.937750	57.472755
Smp_160460	-	SM_V10_1	-	4415923	4525434	62.883930	4.074306	8.381549
Smp_244700	-	SM_V10_1	-	4542619	4661754	42.149933	2.738442	5.633446
Smp_070540	-	SM_V10_1	-	4671538	4694704	2.715605	0.175946	0.361952
Smp_160490	-	SM_V10_1	+	4707828	4769172	22.916269	1.484766	3.054418
Smp_244670	-	SM_V10_1	-	4773949	4794254	13.838086	0.896582	1.844423
Smp_313840	Smp_313840	SM_V10_1	-	4799836	4842353	129.544571	8.393309	17.266479
Smp_164190	Smp_164190	SM_V10_1	+	4864989	4885453	95.611900	6.194781	12.743730
Smp_164180	Smp_164180	SM_V10_1	-	4895001	4913776	16.594994	1.075236	2.211945
Smp_330320	-	SM_V10_1	-	4925035	4925904	1.759985	0.114061	0.234644
Smp_164200	Smp_164200	SM_V10_1	-	4951712	4970854	599.331970	38.831291	79.882637
Smp_077980	Smp_077980	SM_V10_1	+	4991003	5000630	1460.345215	94.623161	194.656097
Smp_164210	-	SM_V10_1	+	5019403	5044444	1095.433228	70.974106	146.005951
Smp_168930	-	SM_V10_1	+	5046044	5066376	495.475891	32.102325	66.040001
Smp_114430	Smp_114430	SM_V10_1	+	5081889	5089326	61.756931	4.001287	8.231336
Smp_114435	Smp_114435	SM_V10_1	+	5096698	5108417	45.727722	2.962740	6.094866
Smp_086060	-	SM_V10_1	-	5119151	5127159	168.667877	10.928143	22.481068
Smp_349660	Smp_349660	SM_V10_1	-	5171422	5174993	755.342957	48.939373	100.676704
Smp_154980	Smp_154980	SM_V10_1	-	5192344	5203529	539.321350	34.943146	71.884064
Smp_154970	-	SM_V10_1	+	5232257	5252103	13.168873	0.853223	1.755227
Smp_200620	-	SM_V10_1	+	5275105	5275500	12.033909	0.785530	1.615970
Smp_061100	Smp_061100	SM_V10_1	-	5293395	5317623	16.927826	1.096769	2.256243
Smp_154960	Smp_154960	SM_V10_1	-	5325054	5344281	1786.554810	116.290756	239.230087
Smp_331210	-	SM_V10_1	-	5364791	5369845	1.160450	0.075187	0.154672
Smp_196400	Smp_196400	SM_V10_1	+	5386503	5452957	171.864380	11.135247	22.907118
Smp_103790	Smp_103790	SM_V10_1	-	5453491	5456419	97.252586	6.301083	12.962409
Smp_201070	-	SM_V10_1	-	5463906	5466961	19.180927	1.242749	2.556550
Smp_318490	Smp_318490	SM_V10_1	-	5467869	5471320	8.670950	0.561799	1.155716
Smp_016050	Smp_016050	SM_V10_1	+	5627787	5660532	846.555359	54.854965	112.846100
Smp_130910	Smp_130910	SM_V10_1	-	5674118	5679620	499.517029	32.364155	66.578629
Smp_172850	-	SM_V10_1	+	5692808	5735942	42.446953	2.750176	5.657586
Smp_245010	Smp_245010	SM_V10_1	+	5751508	5824271	187.534470	12.150528	24.995724
Smp_016090	-	SM_V10_1	-	5852964	5892714	248.060898	16.072088	33.063046
Smp_130940	-	SM_V10_1	+	5898298	5912242	67.470421	4.371469	8.992864
Smp_347280	-	SM_V10_1	-	5927935	5949184	9.571442	0.620142	1.275739
Smp_016200	-	SM_V10_1	+	5960758	5981412	815.260193	52.821438	108.662788
Smp_016180	-	SM_V10_1	-	6005799	6062824	104.794739	6.789745	13.967672
Smp_319030	-	SM_V10_1	-	6089169	6089594	296.449036	19.207199	39.512508
Smp_130980	-	SM_V10_1	+	6089688	6111812	67.009392	4.341599	8.931416
Smp_342560	-	SM_V10_1	-	6113208	6130394	1.545517	0.100135	0.205996
Smp_130960	-	SM_V10_1	-	6146911	6152130	9.298976	0.602489	1.239423
Smp_016130	Smp_016130	SM_V10_1	+	6164985	6170897	1033.089722	66.934807	137.696411
Smp_130950	Smp_130950	SM_V10_1	+	6176918	6194990	2494.962891	161.650879	332.543671
Smp_171010	Smp_171010	SM_V10_1	-	6200872	6226530	11.784548	0.763531	1.570715
Smp_089570	Smp_089570	SM_V10_1	-	6255915	6256406	6807.462402	441.061584	907.339539
Smp_171020	-	SM_V10_1	+	6271044	6333287	163.012543	10.561728	21.727293
Smp_089590	-	SM_V10_1	+	6346474	6362071	815.282166	52.822868	108.665718
Smp_171030	-	SM_V10_1	-	6367826	6385770	192.906448	12.498581	25.711729
Smp_245050	Smp_245050	SM_V10_1	+	6387854	6399645	739.547302	47.915932	98.571320
Smp_171040	-	SM_V10_1	+	6405774	6449901	290.146545	18.798853	38.672474
Smp_089630	-	SM_V10_1	-	6452225	6458700	254.955063	16.518766	33.981941
Smp_089640	-	SM_V10_1	+	6475474	6480778	931.111938	60.327579	124.104202
Smp_089650	-	SM_V10_1	-	6483685	6491921	85.066307	6.951830	14.301109
Smp_089670	-	SM_V10_1	-	6524317	6531070	1278.312500	82.823044	170.381241
Smp_171060	Smp_171060	SM_V10_1	-	6564693	6569400	6.514166	0.422059	0.868247
Smp_171070	-	SM_V10_1	-	6588317	6598820	232.573990	15.068678	30.998859
Smp_089700	-	SM_V10_1	+	6616467	6637703	872.889893	56.555321	116.344017
Smp_171080	Smp_171080	SM_V10_1	+	6641492	6649029	534.472473	34.628952	71.237709
Smp_171090	-	SM_V10_1	-	6651984	6654063	208.730286	13.523824	27.820829
Smp_022640	-	SM_V10_1	-	6666016	6667753	7930.765625	513.841553	1057.060303
Smp_319400	-	SM_V10_1	+	6692387	6703807	0.968546	0.062753	0.129094
Smp_092150	-	SM_V10_1	+	6721367	6727503	342.985596	22.222345	45.715183
Smp_151640	Smp_151640	SM_V10_1	-	6780373	6786805	579.788330	37.565006	77.277679
Smp_055390	-	SM_V10_1	-	6805274	6815803	476.812836	30.893166	63.552551
Smp_055400	-	SM_V10_1	+	6818497	6832608	470.231934	30.466749	62.675339
Smp_151650	-	SM_V10_1	-	6836215	6841623	1673.466309	108.425400	223.049698
Smp_055420	Smp_055420	SM_V10_1	+	6847317	6853881	515.747803	33.420902	68.752541
Smp_151660	-	SM_V10_1	+	6859827	6862054	1.490874	0.102207	0.210257
Smp_151670	Smp_151670	SM_V10_1	+	6872987	6894303	324.811401	21.044821	43.292816
Smp_055440	-	SM_V10_1	+	6939667	6977449	15.309014	0.991885	2.040478
Smp_055450	-	SM_V10_1	-	6983169	6987253	258.461029	16.745922	34.449242
Smp_245120	Smp_245120	SM_V10_1	+	7075510	7089763	78.035217	5.055972	10.401003
Smp_245390	Smp_245390	SM_V10_1	-	7098303	7098851	0.014570	0.000944	0.001942
Smp_334270	Smp_334270	SM_V10_1	+	7103846	7104394	0.000078	0.000005	0.000010
