Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	19019	19276	5.491652	0.818140	1.319323
STRG.2	-	SM_V10_1	.	51932	52649	14.623397	2.178576	3.513148
Smp_329140	-	SM_V10_1	-	68427	68783	0.271709	0.040479	0.065276
STRG.3	-	SM_V10_1	-	68427	68783	0.271709	0.040479	0.065276
Smp_315690	-	SM_V10_1	-	83503	131262	0.362019	0.053933	0.086972
Smp_317470	-	SM_V10_1	+	216287	251096	0.199457	0.029715	0.047918
Smp_318880	-	SM_V10_1	+	261046	277059	0.137084	0.020423	0.032934
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000000	0.000000	0.000000
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.065181	0.009711	0.015659
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.274708	0.040926	0.065996
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	32.057735	4.775922	7.701601
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	15.161148	2.258689	3.642338
Smp_317840	-	SM_V10_1	+	738870	742215	0.002914	0.000434	0.000700
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.526700	0.078467	0.126535
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000000	0.000000	0.000000
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.630962	0.094000	0.151583
Smp_319340	-	SM_V10_1	+	1237156	1270054	11.448754	1.721057	2.775357
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	0.705033	0.105035	0.169378
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	74.844193	11.150196	17.980686
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	4.911077	0.731646	1.179845
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.000278	0.000041	0.000067
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.868357	0.129367	0.208615
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.076820	0.011445	0.018455
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000082	0.000012	0.000020
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.000082	0.000012	0.000020
Smp_164480	-	SM_V10_1	-	2060458	2061423	10.309756	1.535937	2.476836
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.000077	0.000011	0.000018
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000077	0.000011	0.000018
Smp_099150	-	SM_V10_1	-	2169363	2175657	3863.922363	575.642456	928.274780
Smp_099160	-	SM_V10_1	+	2193641	2196693	2078.254883	309.615875	499.283203
Smp_099210	-	SM_V10_1	-	2207872	2223287	0.498672	0.074292	0.119802
Smp_176600	-	SM_V10_1	+	2223386	2268742	74.362564	11.078444	17.864981
Smp_099170	-	SM_V10_1	-	2275135	2281557	63.995041	9.533903	15.374269
Smp_346460	-	SM_V10_1	+	2294481	2349075	7.485135	1.115126	1.798241
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	64.540833	9.615214	15.505390
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	100.128174	14.916972	24.054951
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	53.016338	7.898309	12.736729
Smp_176640	-	SM_V10_1	+	2428451	2436071	36.152336	5.385931	8.685294
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	143.539459	21.384333	34.484142
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	62.829964	9.360332	15.094369
Smp_099300	-	SM_V10_1	+	2538098	2540123	173.859085	25.901314	41.768181
Smp_099310	-	SM_V10_1	-	2541673	2578474	53.585495	7.986200	12.878460
Smp_099320	-	SM_V10_1	+	2584928	2589579	308.061462	45.894627	74.009178
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	32.196953	4.796663	7.735046
Smp_176700	-	SM_V10_1	+	2733118	2733734	0.000514	0.000077	0.000123
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.000514	0.000077	0.000123
Smp_336800	-	SM_V10_1	+	2766745	2834261	4.211643	0.627445	1.011812
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	1205.476440	179.590408	289.605560
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	61.716263	9.194413	14.826812
STRG.4	-	SM_V10_1	+	261046	277059	0.137084	0.020423	0.032934
STRG.5	-	SM_V10_1	.	283688	284023	17.476696	2.648439	4.270844
STRG.6	-	SM_V10_1	.	394181	400498	73.950058	11.016990	17.765877
STRG.7	-	SM_V10_1	.	475800	482158	70.425186	10.491858	16.919058
STRG.8	-	SM_V10_1	+	617998	625953	16.528866	5.638489	9.092567
STRG.9	-	SM_V10_1	+	705708	708380	12.671831	1.887834	3.044301
STRG.10	-	SM_V10_1	+	709261	766971	4.268248	0.635879	1.025411
STRG.11	-	SM_V10_1	+	738870	742215	0.002914	0.000434	0.000700
STRG.12	-	SM_V10_1	.	806091	807554	6.923388	1.034009	1.667431
STRG.13	-	SM_V10_1	.	958431	959888	5.026740	0.748879	1.207634
STRG.14	-	SM_V10_1	-	1214485	1215244	5.734079	0.854264	1.377576
STRG.15	-	SM_V10_1	+	1232299	1278355	10.860077	4.943025	7.971069
STRG.16	-	SM_V10_1	.	1283915	1285882	21.765053	3.242534	5.228875
STRG.17	-	SM_V10_1	+	1354327	1355569	1.825791	0.272004	0.438631
STRG.18	-	SM_V10_1	-	1437906	1467788	35.505447	14.337054	23.119778
STRG.19	-	SM_V10_1	.	1477656	1479493	88.770012	13.224859	21.326265
STRG.20	-	SM_V10_1	.	1479721	1481086	5.820606	0.867158	1.398369
STRG.21	-	SM_V10_1	+	1482438	1483292	10.467316	1.559416	2.514698
STRG.22	-	SM_V10_1	+	1488303	1488563	4.108636	0.612108	0.987079
STRG.23	-	SM_V10_1	.	1555546	1559815	23.593590	3.514955	5.668179
STRG.24	-	SM_V10_1	.	1676799	1677163	12.320652	1.835527	2.959951
STRG.25	-	SM_V10_1	.	1750997	1751677	40.559719	6.042549	9.744149
STRG.26	-	SM_V10_1	.	1756276	1761181	69.919228	10.416492	16.797523
STRG.27	-	SM_V10_1	+	1808990	1815298	1.877437	0.279707	0.451052
STRG.28	-	SM_V10_1	.	1934893	1935601	6.139546	0.914673	1.474992
STRG.29	-	SM_V10_1	-	2060458	2061423	10.309756	1.535937	2.476836
STRG.30	-	SM_V10_1	-	2169359	2175784	3418.469727	575.016174	927.264771
STRG.31	-	SM_V10_1	+	2193641	2196743	1996.570923	313.090424	504.886230
STRG.32	-	SM_V10_1	-	2207840	2223287	0.499711	0.380548	0.613668
STRG.33	-	SM_V10_1	+	2223386	2268742	53.259655	11.114008	17.922329
STRG.34	-	SM_V10_1	-	2275089	2281557	33.901817	18.870895	30.431004
STRG.35	-	SM_V10_1	+	2294481	2349075	7.485135	2.959361	4.772233
STRG.36	-	SM_V10_1	-	2352717	2381389	70.290016	19.319656	31.154667
STRG.37	-	SM_V10_1	+	2395945	2419781	29.621927	7.844385	12.649771
STRG.38	-	SM_V10_1	+	2428390	2436071	35.672256	12.268729	19.784420
STRG.39	-	SM_V10_1	+	2457874	2499672	69.311340	21.930017	35.364109
STRG.40	-	SM_V10_1	-	2502545	2512154	47.845989	9.935116	16.021259
STRG.41	-	SM_V10_1	.	2531439	2533967	63.629925	9.479508	15.286552
STRG.42	-	SM_V10_1	+	2538092	2540123	165.957870	25.993505	41.916843
STRG.43	-	SM_V10_1	-	2541620	2578474	53.081783	12.135113	19.568951
STRG.44	-	SM_V10_1	+	2584928	2589579	308.061462	45.894627	74.009178
STRG.45	-	SM_V10_1	-	2590048	2661618	30.809601	4.872865	7.857929
STRG.46	-	SM_V10_1	.	2690200	2691971	16.133354	2.403528	3.875903
STRG.47	-	SM_V10_1	.	2778696	2780685	6.754425	1.006266	1.622694
STRG.48	-	SM_V10_1	+	2801280	2834194	5.581836	0.831575	1.340989
STRG.49	-	SM_V10_1	-	2838392	2839954	1205.476440	179.590408	289.605560
STRG.50	-	SM_V10_1	-	2859337	2951117	56.101170	9.592301	15.468441
STRG.51	-	SM_V10_1	.	2958578	2961159	23.509590	3.502430	5.647981
Smp_337450	-	SM_V10_1	+	3087513	3093760	0.000000	0.000000	0.000000
STRG.52	-	SM_V10_1	.	3126881	3128443	13.032784	1.941608	3.131016
STRG.53	-	SM_V10_1	.	3141661	3142047	6.953488	1.035922	1.670517
Smp_176760	Smp_176760	SM_V10_1	-	3155466	3167640	115.456680	17.200596	27.737494
Smp_241980	Smp_241980	SM_V10_1	+	3177719	3308862	14.011621	2.087434	3.366174
Smp_176780	Smp_176780	SM_V10_1	-	3311286	3359141	19.187601	2.858546	4.609660
Smp_341680	-	SM_V10_1	+	3371808	3380218	71.459091	10.645888	17.167442
