Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Smp_329140	-	SM_V10_1	-	68427	68783	0.380954	0.051411	0.083390
Smp_315690	-	SM_V10_1	-	83503	131262	0.302497	0.040823	0.066216
Smp_317470	-	SM_V10_1	+	216287	251096	0.196791	0.026558	0.043077
Smp_318880	-	SM_V10_1	+	261046	277059	0.126525	0.017075	0.027696
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000000	0.000000	0.000000
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	0.093647	0.012638	0.020499
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	0.373442	0.050398	0.081746
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	15.793861	2.131451	3.457246
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	10.685335	1.442033	2.338999
Smp_317840	-	SM_V10_1	+	738870	742215	0.025154	0.003395	0.005506
Smp_165590	-	SM_V10_1	-	1046763	1049597	0.063906	0.008624	0.013989
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.000064	0.000009	0.000014
Smp_319240	-	SM_V10_1	-	1210372	1214751	0.338976	0.045746	0.074201
Smp_319340	-	SM_V10_1	+	1237156	1270054	12.247793	1.668806	2.706827
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	1.061231	0.143218	0.232301
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	85.200630	11.498201	18.650253
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	5.955526	0.803724	1.303653
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.123541	0.016672	0.027043
Smp_311250	-	SM_V10_1	+	1806072	1815504	0.157652	0.021276	0.034510
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	0.105598	0.014251	0.023115
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000336	0.000045	0.000074
Smp_078490	-	SM_V10_1	+	2040271	2042090	0.000331	0.000045	0.000072
Smp_164480	-	SM_V10_1	-	2060458	2061423	9.700553	1.309133	2.123433
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	0.000336	0.000045	0.000074
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	0.000336	0.000045	0.000074
Smp_099150	-	SM_V10_1	-	2169363	2175657	3907.049072	527.273499	855.245483
Smp_099160	-	SM_V10_1	+	2193641	2196693	2405.135498	324.583649	526.479553
Smp_099210	-	SM_V10_1	-	2207872	2223287	0.158311	0.021365	0.034654
Smp_176600	-	SM_V10_1	+	2223386	2268742	88.673096	11.966826	19.410370
Smp_099170	-	SM_V10_1	-	2275135	2281557	76.783318	10.362248	16.807720
Smp_346460	-	SM_V10_1	+	2294481	2349075	11.133187	1.502473	2.437033
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	88.229416	11.906949	19.313248
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	126.894226	17.124937	27.776899
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	67.725563	9.139864	14.824994
Smp_176640	-	SM_V10_1	+	2428451	2436071	37.445740	5.053468	8.196800
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	184.995010	24.965891	40.495045
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	78.028946	10.530351	17.080385
Smp_099300	-	SM_V10_1	+	2538098	2540123	180.615982	24.374926	39.536491
Smp_099310	-	SM_V10_1	-	2541673	2578474	72.427963	9.774699	15.854707
Smp_099320	-	SM_V10_1	+	2584928	2589579	417.790009	56.382607	91.453430
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	34.748047	4.689403	7.606280
Smp_176700	-	SM_V10_1	+	2733118	2733734	0.000565	0.000076	0.000124
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.000561	0.000076	0.000123
Smp_336800	-	SM_V10_1	+	2766745	2834261	3.714160	0.501242	0.813022
Smp_087760	Smp_087760	SM_V10_1	-	2838392	2839954	1216.253418	164.138763	266.235535
Smp_306370	Smp_306370	SM_V10_1	-	2859388	2951117	62.164726	8.389403	13.607738
Smp_337450	-	SM_V10_1	+	3087513	3093760	0.000576	0.000078	0.000126
STRG.1	-	SM_V10_1	.	45596	45932	5.468843	0.738045	1.197119
STRG.2	-	SM_V10_1	.	52127	52557	9.343550	1.260953	2.045285
STRG.3	-	SM_V10_1	-	68427	68783	0.380954	0.051411	0.083390
STRG.4	-	SM_V10_1	+	261046	277059	0.126525	0.017075	0.027696
STRG.5	-	SM_V10_1	.	394194	400501	76.010643	10.257972	16.638582
STRG.6	-	SM_V10_1	.	475803	482095	70.834839	9.559474	15.505610
STRG.7	-	SM_V10_1	.	495858	499108	44.865711	6.054826	9.821017
STRG.8	-	SM_V10_1	.	513765	516951	39.890808	5.383441	8.732020
STRG.9	-	SM_V10_1	+	618020	625901	12.151310	1.855718	3.010002
