Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
STRG.1	-	SM_V10_1	.	12555	13384	5.250478	0.430850	0.825807
STRG.2	-	SM_V10_1	.	15053	15736	12.631077	1.036496	1.986643
STRG.3	-	SM_V10_1	.	18801	19376	11.500804	0.943746	1.808872
STRG.4	-	SM_V10_1	.	23811	24354	7.178733	0.589081	1.129087
Smp_329140	-	SM_V10_1	-	68427	68783	4.640056	0.380759	0.729798
Smp_315690	-	SM_V10_1	-	83503	131262	249.553314	22.400782	42.935406
Smp_317470	-	SM_V10_1	+	216287	251096	175.728058	32.658401	62.596100
Smp_318880	-	SM_V10_1	+	261046	277059	2.111233	0.173246	0.332059
Smp_319020	Smp_319020	SM_V10_1	-	284128	285188	0.000021	0.000002	0.000003
Smp_349630	Smp_349630	SM_V10_1	-	404133	411056	6665.671387	547.052429	1048.531250
Smp_349560	Smp_349560	SM_V10_1	+	462919	472249	5046.283691	414.093842	793.690552
Smp_179970	Smp_179970	SM_V10_1	+	617998	625946	3378.722900	277.255188	531.412903
Smp_173350	Smp_173350	SM_V10_1	+	705699	713638	11091.397461	910.150940	1744.479248
Smp_317840	-	SM_V10_1	+	738870	742215	0.077306	0.006344	0.012159
Smp_165590	-	SM_V10_1	-	1046763	1049597	2.229955	0.182988	0.350732
Smp_165600	-	SM_V10_1	-	1095654	1099463	0.605823	0.049713	0.095285
Smp_319240	-	SM_V10_1	-	1210372	1214751	3.676831	0.301718	0.578300
Smp_319340	-	SM_V10_1	+	1237156	1270054	27.182568	2.244953	4.302885
Smp_350240	Smp_350240	SM_V10_1	+	1348402	1355721	3691.336914	302.908051	580.581543
Smp_243170	Smp_243170	SM_V10_1	-	1437906	1467383	67.335274	5.525477	10.590639
Smp_199340	Smp_199340	SM_V10_1	+	1476492	1488843	19.673309	1.614375	3.094261
Smp_180260	-	SM_V10_1	-	1770887	1791588	0.000000	0.000000	0.000000
Smp_311250	-	SM_V10_1	+	1806072	1815504	4.725527	0.387773	0.743241
Smp_349570	Smp_349570	SM_V10_1	+	1919469	1927421	427.917419	35.114552	67.303787
Smp_242000	-	SM_V10_1	+	2036589	2036723	0.000396	0.000032	0.000062
Smp_078490	-	SM_V10_1	+	2040271	2042090	10.278696	0.843461	1.616656
Smp_164480	-	SM_V10_1	-	2060458	2061423	59.000671	4.841839	9.280316
Smp_350510	Smp_350510	SM_V10_1	+	2096696	2105037	1297.479492	106.470093	204.070419
Smp_201260	Smp_201260	SM_V10_1	+	2099947	2100222	15.750000	1.292432	2.477195
Smp_099150	-	SM_V10_1	-	2169363	2175657	1045.075195	85.758003	164.371719
Smp_099160	-	SM_V10_1	+	2193641	2196693	3423.298584	280.913086	538.423950
Smp_099210	-	SM_V10_1	-	2207872	2223287	2.087723	0.171317	0.328362
Smp_176600	-	SM_V10_1	+	2223386	2268742	458.025024	37.585152	72.039177
Smp_099170	-	SM_V10_1	-	2275135	2281557	181.385162	14.884316	28.528656
Smp_346460	-	SM_V10_1	+	2294481	2349075	57.244576	4.697443	9.003552
Smp_099240	Smp_099240	SM_V10_1	-	2352717	2361070	83.191269	6.826607	13.084505
Smp_176620	Smp_176620	SM_V10_1	-	2362102	2381272	312.204041	25.620472	49.106560
Smp_176630	Smp_176630	SM_V10_1	+	2395971	2419785	260.173004	21.349581	40.920578
Smp_176640	-	SM_V10_1	+	2428451	2436071	81.029663	6.649227	12.744523
Smp_176650	Smp_176650	SM_V10_1	+	2458078	2499672	140.723236	11.547633	22.133257
Smp_346470	Smp_346470	SM_V10_1	-	2503018	2512154	237.886154	19.520742	37.415257
Smp_099300	-	SM_V10_1	+	2538098	2540123	214.236191	17.580044	33.695538
Smp_099310	-	SM_V10_1	-	2541673	2578474	347.814026	28.541931	54.706100
Smp_099320	-	SM_V10_1	+	2584928	2589579	1288.861450	105.762901	202.714951
Smp_305350	Smp_305350	SM_V10_1	-	2589775	2661626	237.648834	19.501266	37.377930
Smp_176700	-	SM_V10_1	+	2733118	2733734	42.173790	3.460746	6.633186
Smp_323110	-	SM_V10_1	+	2742388	2743153	0.000000	0.000000	0.000000
Smp_336800	-	SM_V10_1	+	2766745	2834261	26.641251	2.186159	4.190194
